# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1796,    0.0943,    96.941,    0.071,    5.574
1.0,    0.03,    0.0581,    0.1781,    0.0954,    97.687,    0.072,    5.529
2.1,    0.06,    0.1138,    0.1763,    0.0965,    99.178,    0.073,    5.471
3.1,    0.09,    0.1671,    0.1743,    0.0974,    99.924,    0.073,    5.409
4.1,    0.12,    0.2180,    0.1719,    0.0982,    100.669,    0.074,    5.333
5.1,    0.16,    0.2668,    0.1691,    0.0987,    101.415,    0.074,    5.249
6.2,    0.19,    0.3133,    0.1659,    0.0989,    101.415,    0.074,    5.147
7.2,    0.22,    0.3577,    0.1622,    0.0988,    101.415,    0.074,    5.035
8.2,    0.25,    0.3999,    0.1581,    0.0985,    100.669,    0.074,    4.906
9.3,    0.28,    0.4400,    0.1534,    0.0977,    99.924,    0.074,    4.760
10.3,    0.31,    0.4779,    0.1481,    0.0965,    99.178,    0.073,    4.595
11.3,    0.34,    0.5138,    0.1421,    0.0947,    96.941,    0.071,    4.408
12.3,    0.37,    0.5474,    0.1359,    0.0927,    94.704,    0.070,    4.217
13.4,    0.40,    0.5789,    0.1295,    0.0905,    92.467,    0.068,    4.017
14.4,    0.44,    0.6081,    0.1229,    0.0881,    90.230,    0.066,    3.812
15.4,    0.47,    0.6352,    0.1161,    0.0854,    87.247,    0.064,    3.603
16.5,    0.50,    0.6601,    0.1092,    0.0824,    84.264,    0.062,    3.390
17.5,    0.53,    0.6827,    0.1020,    0.0791,    81.281,    0.060,    3.167
18.5,    0.56,    0.7028,    0.0946,    0.0755,    77.553,    0.057,    2.936
19.5,    0.59,    0.7208,    0.0871,    0.0714,    73.079,    0.054,    2.700
20.6,    0.62,    0.7360,    0.0792,    0.0670,    68.604,    0.051,    2.460
21.6,    0.65,    0.7469,    0.0712,    0.0623,    64.130,    0.047,    2.211
22.6,    0.68,    0.7530,    0.0630,    0.0573,    58.910,    0.043,    1.953
23.6,    0.72,    0.7538,    0.0545,    0.0517,    52.945,    0.039,    1.690
24.7,    0.75,    0.7456,    0.0458,    0.0459,    46.979,    0.035,    1.419
25.7,    0.78,    0.7227,    0.0369,    0.0397,    41.013,    0.030,    1.143
26.7,    0.81,    0.6734,    0.0278,    0.0334,    34.302,    0.025,    0.863
27.8,    0.84,    0.5773,    0.0186,    0.0271,    27.591,    0.020,    0.578
28.8,    0.87,    0.3909,    0.0093,    0.0208,    21.625,    0.016,    0.289
29.8,    0.90,    0.0000,    0.0000,    0.0148,    14.914,    0.011,    0.000
