# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.0970,    0.0521,    4.474,    0.014,    0.725
0.4,    0.04,    0.0694,    0.0971,    0.0532,    4.474,    0.014,    0.725
0.8,    0.08,    0.1360,    0.0972,    0.0544,    4.474,    0.014,    0.725
1.3,    0.11,    0.1997,    0.0972,    0.0556,    4.474,    0.015,    0.725
1.7,    0.15,    0.2603,    0.0973,    0.0569,    4.474,    0.015,    0.725
2.1,    0.19,    0.3179,    0.0973,    0.0582,    4.474,    0.015,    0.725
2.5,    0.23,    0.3725,    0.0973,    0.0596,    5.220,    0.016,    0.725
3.0,    0.27,    0.4240,    0.0972,    0.0611,    5.220,    0.016,    0.725
3.4,    0.30,    0.4724,    0.0971,    0.0626,    5.220,    0.016,    0.725
3.8,    0.34,    0.5179,    0.0968,    0.0641,    5.220,    0.017,    0.725
4.2,    0.38,    0.5604,    0.0964,    0.0655,    5.220,    0.017,    0.721
4.6,    0.42,    0.6001,    0.0958,    0.0669,    5.220,    0.018,    0.716
5.1,    0.46,    0.6368,    0.0949,    0.0681,    5.966,    0.018,    0.707
5.5,    0.49,    0.6706,    0.0936,    0.0691,    5.966,    0.018,    0.698
5.9,    0.53,    0.7015,    0.0919,    0.0698,    5.966,    0.018,    0.685
6.3,    0.57,    0.7295,    0.0893,    0.0699,    5.966,    0.019,    0.667
6.8,    0.61,    0.7547,    0.0855,    0.0690,    5.966,    0.018,    0.641
7.2,    0.65,    0.7769,    0.0802,    0.0668,    5.220,    0.018,    0.601
7.6,    0.69,    0.7954,    0.0742,    0.0639,    5.220,    0.017,    0.556
8.0,    0.72,    0.8101,    0.0681,    0.0608,    5.220,    0.016,    0.507
8.4,    0.76,    0.8211,    0.0618,    0.0573,    4.474,    0.015,    0.463
8.9,    0.80,    0.8286,    0.0555,    0.0535,    4.474,    0.014,    0.414
9.3,    0.84,    0.8332,    0.0490,    0.0492,    3.728,    0.013,    0.365
9.7,    0.88,    0.8348,    0.0423,    0.0444,    3.728,    0.012,    0.316
10.1,    0.91,    0.8326,    0.0356,    0.0390,    2.983,    0.010,    0.267
10.6,    0.95,    0.8214,    0.0287,    0.0332,    2.983,    0.009,    0.214
11.0,    0.99,    0.7914,    0.0216,    0.0271,    2.237,    0.007,    0.160
11.4,    1.03,    0.7174,    0.0145,    0.0208,    1.491,    0.006,    0.107
11.8,    1.07,    0.5343,    0.0073,    0.0145,    1.491,    0.004,    0.053
12.2,    1.10,    -0.0010,    0.0000,    0.0084,    0.746,    0.002,    0.000
