# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1065,0.0897,4000.680,5.458,86.625
1.6,0.03,0.0363,0.1063,0.0869,3872.419,5.283,86.465
3.3,0.06,0.0749,0.1060,0.0839,3740.431,5.103,86.242
4.9,0.09,0.1162,0.1057,0.0808,3603.222,4.916,85.935
6.5,0.12,0.1605,0.1052,0.0776,3461.539,4.722,85.522
8.1,0.15,0.2079,0.1045,0.0744,3319.110,4.528,84.988
9.7,0.18,0.2586,0.1036,0.0712,3174.444,4.331,84.267
11.4,0.21,0.3125,0.1024,0.0680,3030.524,4.135,83.306
13.0,0.24,0.3688,0.1009,0.0648,2890.333,3.943,82.056
14.6,0.27,0.4265,0.0989,0.0618,2757.598,3.762,80.468
16.2,0.30,0.4839,0.0965,0.0591,2635.303,3.595,78.520
17.9,0.33,0.5391,0.0937,0.0566,2524.940,3.445,76.202
19.5,0.36,0.5903,0.0904,0.0544,2426.507,3.310,73.502
21.1,0.39,0.6366,0.0867,0.0524,2337.769,3.189,70.487
22.8,0.41,0.6776,0.0827,0.0506,2255.742,3.077,67.222
24.4,0.44,0.7139,0.0783,0.0487,2172.969,2.964,63.681
26.0,0.47,0.7454,0.0737,0.0468,2088.705,2.849,59.913
27.6,0.50,0.7727,0.0687,0.0448,1996.239,2.723,55.865
29.2,0.53,0.7956,0.0635,0.0426,1898.552,2.590,51.675
30.8,0.56,0.8154,0.0583,0.0402,1794.154,2.448,47.418
32.5,0.59,0.8330,0.0530,0.0377,1679.316,2.291,43.068
34.1,0.62,0.8481,0.0475,0.0348,1553.293,2.119,38.624
35.7,0.65,0.8597,0.0419,0.0318,1416.084,1.932,34.078
37.4,0.68,0.8666,0.0362,0.0285,1269.181,1.731,29.447
39.0,0.71,0.8674,0.0304,0.0249,1111.093,1.516,24.732
40.6,0.74,0.8580,0.0245,0.0212,943.310,1.287,19.937
42.2,0.77,0.8295,0.0185,0.0172,766.579,1.046,15.062
43.9,0.80,0.7650,0.0124,0.0130,580.155,0.791,10.115
45.5,0.83,0.6082,0.0062,0.0085,379.561,0.518,5.080
47.1,0.86,0.0003,0.0000,0.0040,179.714,0.246,0.000
