# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0839,0.0284,2.983,0.031,1.250
0.1,0.02,0.0540,0.0822,0.0285,2.983,0.031,1.223
0.3,0.04,0.1055,0.0805,0.0286,2.983,0.031,1.197
0.4,0.06,0.1545,0.0786,0.0286,2.983,0.031,1.170
0.6,0.07,0.2008,0.0766,0.0286,2.983,0.031,1.139
0.7,0.09,0.2445,0.0745,0.0286,2.983,0.031,1.108
0.8,0.11,0.2855,0.0724,0.0285,2.983,0.031,1.076
1.0,0.13,0.3239,0.0701,0.0284,2.983,0.031,1.045
1.2,0.15,0.3596,0.0678,0.0283,2.983,0.031,1.010
1.3,0.17,0.3926,0.0653,0.0281,2.983,0.030,0.974
1.4,0.19,0.4231,0.0628,0.0278,2.983,0.030,0.934
1.6,0.21,0.4511,0.0603,0.0275,2.983,0.030,0.899
1.7,0.22,0.4766,0.0576,0.0272,2.983,0.029,0.859
1.9,0.24,0.4997,0.0549,0.0267,2.983,0.029,0.814
2.0,0.26,0.5205,0.0520,0.0262,2.983,0.028,0.774
2.1,0.28,0.5390,0.0491,0.0256,2.983,0.028,0.730
2.3,0.30,0.5552,0.0462,0.0249,2.983,0.027,0.685
2.4,0.32,0.5692,0.0431,0.0241,2.983,0.026,0.641
2.5,0.34,0.5811,0.0400,0.0232,2.983,0.025,0.596
2.7,0.36,0.5904,0.0367,0.0221,2.237,0.024,0.547
2.9,0.37,0.5967,0.0334,0.0210,2.237,0.023,0.498
3.0,0.39,0.5993,0.0300,0.0197,2.237,0.021,0.445
3.1,0.41,0.5971,0.0264,0.0183,2.237,0.020,0.391
3.3,0.43,0.5886,0.0229,0.0168,2.237,0.018,0.343
3.4,0.45,0.5709,0.0193,0.0152,1.491,0.016,0.285
3.6,0.47,0.5388,0.0155,0.0135,1.491,0.015,0.231
3.7,0.49,0.4855,0.0118,0.0118,1.491,0.013,0.173
3.8,0.51,0.3981,0.0079,0.0100,1.491,0.011,0.116
4.0,0.52,0.2528,0.0040,0.0083,0.746,0.009,0.058
4.2,0.54,-0.0002,0.0000,0.0065,0.746,0.007,0.000
