# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0839,0.0278,25.354,0.120,4.991
0.3,0.02,0.0551,0.0822,0.0278,25.354,0.120,4.889
0.6,0.04,0.1076,0.0804,0.0278,25.354,0.121,4.782
0.8,0.06,0.1576,0.0785,0.0278,25.354,0.121,4.666
1.1,0.07,0.2050,0.0765,0.0278,25.354,0.120,4.551
1.4,0.09,0.2498,0.0744,0.0278,25.354,0.120,4.426
1.7,0.11,0.2920,0.0722,0.0277,25.354,0.120,4.297
2.0,0.13,0.3316,0.0699,0.0275,24.608,0.119,4.164
2.3,0.15,0.3685,0.0676,0.0273,24.608,0.118,4.021
2.5,0.17,0.4029,0.0651,0.0271,24.608,0.117,3.874
2.9,0.19,0.4347,0.0626,0.0268,24.608,0.116,3.723
3.1,0.21,0.4641,0.0600,0.0265,23.862,0.115,3.567
3.4,0.22,0.4909,0.0573,0.0261,23.862,0.113,3.407
3.7,0.24,0.5153,0.0545,0.0256,23.117,0.111,3.243
4.0,0.26,0.5372,0.0516,0.0251,23.117,0.109,3.074
4.2,0.28,0.5568,0.0487,0.0245,22.371,0.106,2.900
4.6,0.30,0.5741,0.0457,0.0238,21.625,0.103,2.718
4.8,0.32,0.5890,0.0426,0.0229,20.880,0.099,2.535
5.1,0.34,0.6013,0.0394,0.0220,20.134,0.095,2.349
5.4,0.35,0.6108,0.0362,0.0210,19.388,0.091,2.153
5.7,0.37,0.6171,0.0328,0.0198,17.897,0.086,1.953
5.9,0.39,0.6195,0.0294,0.0186,17.151,0.080,1.748
6.3,0.41,0.6170,0.0259,0.0172,15.660,0.075,1.544
6.5,0.43,0.6076,0.0224,0.0158,14.168,0.068,1.330
6.8,0.45,0.5881,0.0188,0.0143,12.677,0.062,1.117
7.1,0.47,0.5536,0.0151,0.0127,11.185,0.055,0.899
7.4,0.48,0.4973,0.0114,0.0111,10.440,0.048,0.681
7.7,0.50,0.4058,0.0076,0.0095,8.948,0.041,0.454
8.0,0.52,0.2553,0.0038,0.0078,7.457,0.034,0.227
8.2,0.54,-0.0049,-0.0001,0.0062,5.220,0.027,-0.004
