# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0857,0.0274,388.510,0.742,31.858
0.7,0.02,0.0577,0.0838,0.0271,384.035,0.733,31.173
1.4,0.04,0.1140,0.0819,0.0268,379.561,0.725,30.461
2.1,0.06,0.1686,0.0799,0.0265,375.833,0.717,29.710
2.9,0.07,0.2212,0.0778,0.0262,371.359,0.710,28.931
3.5,0.09,0.2716,0.0756,0.0259,367.630,0.702,28.113
4.2,0.11,0.3197,0.0733,0.0257,363.156,0.694,27.263
5.0,0.13,0.3652,0.0709,0.0253,359.427,0.686,26.382
5.7,0.15,0.4080,0.0685,0.0250,354.207,0.677,25.462
6.4,0.17,0.4482,0.0659,0.0247,349.733,0.668,24.519
7.1,0.19,0.4859,0.0633,0.0243,344.513,0.657,23.549
7.8,0.21,0.5213,0.0606,0.0239,337.802,0.645,22.552
8.5,0.22,0.5543,0.0579,0.0234,331.091,0.632,21.529
9.3,0.24,0.5850,0.0551,0.0228,322.888,0.617,20.475
9.9,0.26,0.6133,0.0522,0.0222,314.685,0.601,19.399
10.6,0.28,0.6393,0.0492,0.0215,304.991,0.582,18.287
11.4,0.30,0.6627,0.0461,0.0208,293.806,0.562,17.152
12.1,0.32,0.6835,0.0430,0.0199,282.620,0.539,15.982
12.8,0.34,0.7011,0.0398,0.0190,269.943,0.515,14.786
13.5,0.35,0.7157,0.0365,0.0180,255.775,0.488,13.563
14.2,0.37,0.7266,0.0331,0.0170,240.861,0.459,12.304
14.9,0.39,0.7328,0.0296,0.0158,224.456,0.428,11.018
15.6,0.41,0.7330,0.0261,0.0146,206.559,0.395,9.706
16.3,0.43,0.7251,0.0225,0.0133,188.662,0.360,8.367
17.0,0.45,0.7046,0.0188,0.0120,169.274,0.324,7.006
17.7,0.47,0.6678,0.0151,0.0106,149.886,0.286,5.631
18.5,0.48,0.6055,0.0114,0.0091,129.752,0.247,4.244
19.2,0.50,0.5010,0.0076,0.0077,108.872,0.207,2.834
19.9,0.52,0.3220,0.0038,0.0062,87.247,0.167,1.419
20.6,0.54,-0.0046,0.0000,0.0047,67.113,0.128,-0.013
