# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0976,0.1322,3969.360,1.223,31.925
2.4,0.03,0.0201,0.0974,0.1272,3821.712,1.177,31.863
4.8,0.05,0.0419,0.0972,0.1220,3662.878,1.128,31.769
7.2,0.08,0.0655,0.0968,0.1165,3498.078,1.078,31.658
9.7,0.11,0.0914,0.0965,0.1109,3329.550,1.026,31.533
12.1,0.13,0.1199,0.0960,0.1051,3157.293,0.973,31.387
14.5,0.16,0.1517,0.0954,0.0992,2978.325,0.918,31.209
16.9,0.18,0.1872,0.0949,0.0932,2799.357,0.862,31.017
19.3,0.21,0.2278,0.0942,0.0869,2609.204,0.804,30.786
21.7,0.24,0.2741,0.0934,0.0805,2419.050,0.745,30.537
24.1,0.26,0.3268,0.0922,0.0741,2225.168,0.685,30.141
26.6,0.29,0.3827,0.0899,0.0679,2038.743,0.628,29.389
29.0,0.32,0.4369,0.0869,0.0627,1883.638,0.580,28.420
31.4,0.34,0.4806,0.0838,0.0596,1788.934,0.551,27.405
33.8,0.37,0.5259,0.0804,0.0562,1689.010,0.520,26.298
36.2,0.39,0.5645,0.0769,0.0537,1612.203,0.497,25.146
38.6,0.42,0.5995,0.0732,0.0513,1542.107,0.475,23.945
41.0,0.45,0.6382,0.0691,0.0483,1451.132,0.447,22.575
43.5,0.47,0.6690,0.0642,0.0454,1363.139,0.420,20.996
45.9,0.50,0.6911,0.0592,0.0428,1284.095,0.396,19.359
48.3,0.53,0.7091,0.0542,0.0402,1206.542,0.372,17.731
50.7,0.55,0.7243,0.0491,0.0374,1124.515,0.346,16.071
53.1,0.58,0.7360,0.0439,0.0345,1036.523,0.319,14.368
55.5,0.60,0.7421,0.0384,0.0313,939.582,0.289,12.557
57.9,0.63,0.7382,0.0323,0.0276,829.218,0.255,10.573
60.3,0.66,0.7169,0.0264,0.0242,725.566,0.223,8.621
62.7,0.68,0.6594,0.0196,0.0203,609.237,0.188,6.401
65.1,0.71,0.5687,0.0136,0.0170,510.804,0.157,4.462
67.5,0.74,0.3826,0.0069,0.0133,398.204,0.123,2.255
70.0,0.76,-0.0047,-0.0001,0.0095,286.349,0.088,-0.018
