# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1023,0.1550,2769.529,4.407,42.552
1.6,0.04,0.0249,0.1025,0.1501,2681.537,4.268,42.645
3.1,0.07,0.0517,0.1027,0.1450,2590.561,4.123,42.721
4.7,0.11,0.0806,0.1028,0.1397,2495.857,3.972,42.774
6.3,0.15,0.1119,0.1029,0.1342,2396.679,3.815,42.801
7.8,0.18,0.1461,0.1028,0.1285,2294.519,3.652,42.796
9.4,0.22,0.1836,0.1027,0.1225,2188.629,3.483,42.747
11.0,0.26,0.2250,0.1025,0.1164,2079.011,3.309,42.650
12.5,0.29,0.2709,0.1021,0.1101,1965.665,3.129,42.481
14.1,0.33,0.3220,0.1015,0.1035,1849.336,2.943,42.227
15.7,0.37,0.3786,0.1005,0.0969,1730.769,2.755,41.822
17.3,0.40,0.4408,0.0990,0.0902,1610.712,2.564,41.191
18.8,0.44,0.5070,0.0968,0.0837,1494.383,2.379,40.296
20.4,0.47,0.5740,0.0941,0.0778,1389.239,2.211,39.140
21.9,0.51,0.6386,0.0906,0.0725,1295.281,2.062,37.708
23.5,0.55,0.6976,0.0865,0.0679,1212.508,1.930,35.991
25.1,0.58,0.7483,0.0817,0.0638,1139.429,1.814,34.011
26.6,0.62,0.7884,0.0763,0.0600,1072.316,1.707,31.747
28.2,0.66,0.8160,0.0704,0.0567,1011.915,1.611,29.278
29.8,0.69,0.8352,0.0645,0.0536,957.479,1.524,26.858
31.3,0.73,0.8523,0.0586,0.0502,896.331,1.427,24.385
32.9,0.77,0.8673,0.0525,0.0464,829.218,1.320,21.854
34.5,0.80,0.8801,0.0463,0.0423,755.394,1.202,19.279
36.0,0.84,0.8891,0.0400,0.0378,675.604,1.075,16.663
37.6,0.88,0.8925,0.0336,0.0330,589.849,0.939,13.994
39.2,0.91,0.8879,0.0271,0.0279,497.382,0.792,11.276
40.7,0.95,0.8654,0.0205,0.0224,401.187,0.638,8.514
42.3,0.99,0.8043,0.0138,0.0169,301.263,0.479,5.725
43.9,1.02,0.6478,0.0069,0.0109,194.628,0.310,2.878
45.5,1.06,0.0064,0.0000,0.0049,87.993,0.140,0.013
