# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0972,0.0544,4.474,0.014,0.725
0.4,0.04,0.0706,0.0973,0.0556,4.474,0.015,0.730
0.9,0.08,0.1383,0.0974,0.0568,4.474,0.015,0.730
1.3,0.12,0.2029,0.0975,0.0581,4.474,0.015,0.730
1.8,0.16,0.2644,0.0976,0.0595,5.220,0.016,0.730
2.2,0.20,0.3227,0.0977,0.0610,5.220,0.016,0.730
2.7,0.24,0.3780,0.0978,0.0626,5.220,0.016,0.730
3.1,0.28,0.4300,0.0978,0.0642,5.220,0.017,0.730
3.6,0.32,0.4789,0.0978,0.0658,5.220,0.017,0.730
4.0,0.36,0.5248,0.0977,0.0675,5.966,0.018,0.730
4.5,0.40,0.5676,0.0975,0.0692,5.966,0.018,0.730
4.9,0.44,0.6074,0.0971,0.0709,5.966,0.019,0.725
5.4,0.48,0.6443,0.0964,0.0724,5.966,0.019,0.721
5.8,0.52,0.6783,0.0955,0.0738,5.966,0.020,0.712
6.3,0.56,0.7094,0.0940,0.0748,5.966,0.020,0.703
6.7,0.60,0.7375,0.0919,0.0753,5.966,0.020,0.685
7.2,0.64,0.7628,0.0886,0.0749,5.966,0.020,0.663
7.6,0.69,0.7852,0.0840,0.0733,5.966,0.019,0.627
8.0,0.73,0.8047,0.0778,0.0701,5.966,0.019,0.583
8.5,0.77,0.8201,0.0713,0.0666,5.220,0.018,0.534
8.9,0.81,0.8319,0.0648,0.0628,5.220,0.017,0.485
9.4,0.85,0.8401,0.0581,0.0586,5.220,0.015,0.436
9.8,0.89,0.8452,0.0513,0.0538,4.474,0.014,0.383
10.3,0.93,0.8475,0.0444,0.0485,3.728,0.013,0.334
10.8,0.97,0.8464,0.0373,0.0426,3.728,0.011,0.280
11.2,1.01,0.8374,0.0300,0.0361,2.983,0.010,0.222
11.7,1.05,0.8105,0.0226,0.0293,2.237,0.008,0.169
12.1,1.09,0.7410,0.0152,0.0223,1.491,0.006,0.116
12.6,1.13,0.5595,0.0076,0.0154,1.491,0.004,0.058
13.0,1.17,-0.0019,0.0000,0.0086,0.746,0.002,0.000
