# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0967,0.0482,256.521,0.204,11.561
1.8,0.04,0.0785,0.0968,0.0497,263.978,0.210,11.579
3.6,0.08,0.1525,0.0969,0.0512,272.180,0.217,11.597
5.4,0.12,0.2219,0.0971,0.0529,281.129,0.224,11.610
7.2,0.16,0.2868,0.0972,0.0546,290.823,0.231,11.628
8.9,0.20,0.3473,0.0973,0.0565,300.517,0.239,11.641
10.7,0.24,0.4036,0.0975,0.0584,310.211,0.247,11.654
12.5,0.28,0.4557,0.0975,0.0604,321.397,0.255,11.668
14.3,0.32,0.5039,0.0976,0.0624,331.836,0.264,11.677
16.1,0.36,0.5484,0.0976,0.0646,343.022,0.273,11.677
17.9,0.40,0.5893,0.0976,0.0667,354.953,0.282,11.672
19.7,0.44,0.6269,0.0975,0.0689,366.139,0.292,11.659
21.5,0.48,0.6614,0.0972,0.0711,378.070,0.301,11.628
23.3,0.52,0.6930,0.0966,0.0730,388.510,0.309,11.556
25.1,0.56,0.7218,0.0957,0.0748,397.458,0.316,11.441
26.9,0.60,0.7481,0.0940,0.0760,404.169,0.321,11.245
28.7,0.64,0.7721,0.0912,0.0762,404.915,0.322,10.907
30.4,0.69,0.7941,0.0870,0.0751,398.949,0.318,10.409
32.2,0.73,0.8144,0.0811,0.0722,384.035,0.306,9.697
34.0,0.77,0.8322,0.0744,0.0684,363.902,0.289,8.896
35.8,0.81,0.8473,0.0675,0.0642,341.531,0.272,8.078
37.6,0.85,0.8599,0.0605,0.0596,316.922,0.252,7.242
39.4,0.89,0.8695,0.0534,0.0545,289.332,0.230,6.388
41.2,0.93,0.8761,0.0461,0.0488,259.504,0.207,5.520
43.0,0.97,0.8783,0.0387,0.0426,226.693,0.180,4.631
44.8,1.01,0.8715,0.0312,0.0361,191.645,0.153,3.737
46.6,1.05,0.8452,0.0236,0.0292,155.106,0.124,2.820
48.4,1.09,0.7734,0.0158,0.0223,118.566,0.094,1.890
50.2,1.13,0.5856,0.0080,0.0153,81.281,0.065,0.952
51.9,1.17,-0.0019,0.0000,0.0085,44.742,0.036,0.000
