# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0973,0.0551,86.501,0.103,5.169
1.2,0.04,0.0698,0.0974,0.0562,88.738,0.106,5.178
2.4,0.08,0.1368,0.0975,0.0575,90.230,0.108,5.187
3.6,0.12,0.2009,0.0977,0.0588,92.467,0.110,5.191
4.8,0.16,0.2619,0.0978,0.0602,94.704,0.113,5.196
6.0,0.20,0.3200,0.0979,0.0617,96.941,0.116,5.204
7.2,0.24,0.3749,0.0980,0.0632,99.178,0.119,5.209
8.4,0.28,0.4268,0.0980,0.0648,102.161,0.122,5.209
9.6,0.32,0.4756,0.0980,0.0664,104.398,0.125,5.209
10.7,0.36,0.5214,0.0980,0.0681,107.381,0.128,5.209
11.9,0.40,0.5643,0.0978,0.0699,110.364,0.131,5.200
13.1,0.44,0.6043,0.0975,0.0716,112.601,0.135,5.182
14.3,0.48,0.6414,0.0970,0.0731,115.583,0.138,5.155
15.5,0.52,0.6757,0.0962,0.0746,117.821,0.140,5.111
16.7,0.56,0.7070,0.0949,0.0757,119.312,0.142,5.044
17.9,0.60,0.7356,0.0929,0.0764,120.058,0.144,4.938
19.1,0.64,0.7613,0.0898,0.0760,120.058,0.143,4.773
20.3,0.69,0.7841,0.0853,0.0746,117.821,0.140,4.537
21.5,0.73,0.8040,0.0792,0.0714,112.601,0.134,4.208
22.7,0.77,0.8200,0.0726,0.0678,106.635,0.128,3.861
23.9,0.81,0.8325,0.0660,0.0639,100.669,0.120,3.505
25.1,0.85,0.8413,0.0592,0.0595,93.958,0.112,3.145
26.3,0.89,0.8471,0.0523,0.0547,86.501,0.103,2.780
27.5,0.93,0.8500,0.0452,0.0493,77.553,0.093,2.402
28.7,0.97,0.8495,0.0380,0.0433,67.859,0.081,2.019
29.9,1.01,0.8413,0.0306,0.0367,58.165,0.069,1.628
31.1,1.05,0.8155,0.0232,0.0298,46.979,0.056,1.232
32.2,1.09,0.7467,0.0155,0.0226,35.794,0.042,0.823
33.4,1.13,0.5671,0.0078,0.0155,24.608,0.029,0.414
34.6,1.17,-0.0028,0.0000,0.0086,13.423,0.016,0.000
