# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1215,0.0468,774.036,0.924,42.316
1.0,0.02,0.0564,0.1188,0.0465,768.817,0.918,41.386
2.1,0.04,0.1110,0.1160,0.0462,762.851,0.911,40.403
3.1,0.07,0.1635,0.1130,0.0458,756.885,0.903,39.371
4.2,0.09,0.2139,0.1098,0.0454,749.428,0.895,38.268
5.2,0.11,0.2621,0.1066,0.0449,741.971,0.886,37.125
6.3,0.13,0.3082,0.1032,0.0444,733.769,0.876,35.959
7.3,0.15,0.3523,0.0998,0.0438,723.329,0.864,34.754
8.4,0.18,0.3942,0.0962,0.0431,712.889,0.851,33.513
9.4,0.20,0.4340,0.0925,0.0424,700.212,0.836,32.236
10.5,0.22,0.4717,0.0888,0.0416,687.535,0.820,30.937
11.5,0.24,0.5074,0.0849,0.0407,672.621,0.803,29.594
12.6,0.27,0.5409,0.0810,0.0397,656.216,0.783,28.237
13.6,0.29,0.5711,0.0765,0.0385,636.082,0.759,26.667
14.7,0.31,0.6021,0.0729,0.0375,618.931,0.739,25.399
15.7,0.33,0.6294,0.0687,0.0362,597.306,0.713,23.923
16.8,0.35,0.6540,0.0644,0.0348,574.935,0.686,22.437
17.8,0.38,0.6759,0.0600,0.0333,551.072,0.657,20.898
18.9,0.40,0.6945,0.0555,0.0318,524.973,0.626,19.319
19.9,0.42,0.7097,0.0508,0.0301,496.636,0.593,17.713
21.0,0.44,0.7203,0.0460,0.0283,466.808,0.557,16.040
22.0,0.46,0.7255,0.0412,0.0263,435.489,0.519,14.346
23.1,0.49,0.7218,0.0363,0.0245,404.169,0.482,12.655
24.1,0.51,0.7078,0.0314,0.0226,372.850,0.445,10.943
25.2,0.53,0.6816,0.0263,0.0205,338.548,0.404,9.172
26.2,0.55,0.6406,0.0209,0.0181,298.280,0.356,7.295
27.2,0.57,0.5653,0.0157,0.0160,263.978,0.315,5.471
28.3,0.60,0.4441,0.0107,0.0144,237.878,0.284,3.741
29.3,0.62,0.2466,0.0051,0.0127,210.287,0.251,1.766
30.4,0.64,-0.0030,0.0000,0.0106,174.494,0.208,-0.018
