# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0974,0.0594,93.958,0.112,5.178
1.3,0.04,0.0720,0.0976,0.0607,95.450,0.114,5.191
2.6,0.09,0.1410,0.0978,0.0622,97.687,0.117,5.200
4.0,0.13,0.2068,0.0981,0.0637,100.669,0.120,5.213
5.3,0.18,0.2695,0.0983,0.0653,102.907,0.123,5.227
6.6,0.22,0.3289,0.0985,0.0671,105.889,0.126,5.236
8.0,0.27,0.3851,0.0987,0.0689,108.872,0.130,5.249
9.3,0.31,0.4379,0.0989,0.0708,111.855,0.133,5.258
10.6,0.36,0.4876,0.0991,0.0728,114.838,0.137,5.267
11.9,0.40,0.5340,0.0992,0.0749,117.821,0.141,5.276
13.3,0.45,0.5773,0.0993,0.0770,121.549,0.145,5.276
14.6,0.49,0.6175,0.0993,0.0792,124.532,0.149,5.276
15.9,0.54,0.6547,0.0991,0.0814,128.260,0.153,5.271
17.3,0.58,0.6891,0.0988,0.0835,131.243,0.157,5.253
18.6,0.63,0.7205,0.0981,0.0853,134.226,0.160,5.213
19.9,0.67,0.7490,0.0968,0.0868,136.463,0.163,5.142
21.2,0.72,0.7748,0.0945,0.0874,137.954,0.164,5.026
22.6,0.76,0.7979,0.0910,0.0868,136.463,0.163,4.835
23.9,0.81,0.8182,0.0859,0.0847,133.480,0.159,4.568
25.2,0.85,0.8358,0.0789,0.0803,126.769,0.151,4.195
26.6,0.90,0.8495,0.0717,0.0755,119.312,0.142,3.808
27.9,0.94,0.8598,0.0643,0.0703,110.364,0.132,3.416
29.2,0.99,0.8668,0.0567,0.0645,101.415,0.121,3.016
30.5,1.03,0.8710,0.0491,0.0580,91.721,0.109,2.607
31.8,1.07,0.8716,0.0412,0.0509,79.790,0.096,2.193
33.2,1.12,0.8646,0.0333,0.0431,67.859,0.081,1.770
34.5,1.16,0.8415,0.0251,0.0348,54.436,0.065,1.334
35.8,1.21,0.7773,0.0168,0.0262,41.013,0.049,0.894
37.1,1.25,0.6001,0.0085,0.0177,27.591,0.033,0.449
38.5,1.30,-0.0010,0.0000,0.0093,14.914,0.018,0.000
