# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1084,    0.0618,    11867.068,    11.332,    245.657
2.1,    0.02,    0.0432,    0.1084,    0.0615,    11801.446,    11.269,    245.684
4.2,    0.05,    0.0869,    0.1084,    0.0611,    11736.570,    11.208,    245.693
6.2,    0.07,    0.1311,    0.1084,    0.0608,    11664.983,    11.139,    245.662
8.3,    0.10,    0.1757,    0.1083,    0.0604,    11600.107,    11.078,    245.644
10.4,    0.12,    0.2209,    0.1083,    0.0601,    11534.486,    11.015,    245.591
12.4,    0.15,    0.2663,    0.1083,    0.0598,    11478.558,    10.961,    245.533
14.5,    0.17,    0.3118,    0.1082,    0.0595,    11426.359,    10.912,    245.324
16.6,    0.20,    0.3577,    0.1069,    0.0586,    11245.900,    10.739,    242.352
18.7,    0.22,    0.4028,    0.1049,    0.0574,    11028.155,    10.531,    237.882
20.7,    0.25,    0.4412,    0.1023,    0.0568,    10910.335,    10.418,    232.010
22.8,    0.27,    0.4770,    0.0989,    0.0559,    10729.130,    10.246,    224.257
24.9,    0.29,    0.5114,    0.0952,    0.0548,    10513.622,    10.040,    215.943
27.0,    0.32,    0.5450,    0.0913,    0.0534,    10248.153,    9.786,    207.078
29.1,    0.34,    0.5795,    0.0874,    0.0517,    9928.994,    9.481,    198.062
31.1,    0.37,    0.6120,    0.0827,    0.0497,    9536.756,    9.107,    187.537
33.2,    0.39,    0.6415,    0.0776,    0.0474,    9102.013,    8.692,    175.874
35.3,    0.42,    0.6695,    0.0723,    0.0450,    8640.424,    8.251,    163.988
37.3,    0.44,    0.6963,    0.0670,    0.0424,    8147.517,    7.781,    151.898
39.4,    0.47,    0.7215,    0.0614,    0.0396,    7606.139,    7.263,    139.194
41.5,    0.49,    0.7446,    0.0557,    0.0367,    7037.170,    6.720,    126.272
43.6,    0.51,    0.7652,    0.0500,    0.0336,    6452.541,    6.162,    113.323
45.6,    0.54,    0.7798,    0.0440,    0.0305,    5845.541,    5.582,    99.854
47.7,    0.56,    0.7847,    0.0382,    0.0274,    5265.387,    5.028,    86.571
49.8,    0.59,    0.7793,    0.0322,    0.0243,    4670.318,    4.460,    73.089
51.9,    0.61,    0.7571,    0.0261,    0.0212,    4061.082,    3.878,    59.273
54.0,    0.64,    0.7069,    0.0198,    0.0179,    3433.948,    3.279,    44.998
56.0,    0.66,    0.6193,    0.0135,    0.0145,    2776.241,    2.651,    30.688
58.1,    0.69,    0.4321,    0.0069,    0.0110,    2114.059,    2.019,    15.724
60.2,    0.71,    -0.0064,    -0.0001,    0.0076,    1461.572,    1.396,    -0.156
