# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1465,0.1781,1382.528,0.733,20.164
2.3,0.04,0.0348,0.1467,0.1739,1349.717,0.716,20.190
4.6,0.08,0.0714,0.1468,0.1696,1316.906,0.698,20.213
7.0,0.12,0.1101,0.1469,0.1652,1282.604,0.680,20.231
9.3,0.17,0.1510,0.1470,0.1607,1247.556,0.662,20.235
11.6,0.21,0.1941,0.1468,0.1560,1211.017,0.642,20.204
13.9,0.25,0.2396,0.1462,0.1510,1172.240,0.622,20.124
16.3,0.29,0.2868,0.1452,0.1463,1135.701,0.602,19.995
18.6,0.33,0.3361,0.1439,0.1414,1097.670,0.582,19.817
20.9,0.37,0.3867,0.1423,0.1366,1060.385,0.563,19.586
23.2,0.41,0.4384,0.1402,0.1319,1023.846,0.543,19.296
25.6,0.45,0.4907,0.1375,0.1272,987.307,0.524,18.936
27.9,0.50,0.5429,0.1344,0.1226,951.513,0.505,18.496
30.3,0.54,0.5941,0.1306,0.1179,914.974,0.486,17.980
32.6,0.58,0.6435,0.1261,0.1133,879.180,0.466,17.366
34.9,0.62,0.6895,0.1209,0.1085,842.641,0.447,16.641
37.2,0.66,0.7305,0.1146,0.1036,803.864,0.427,15.778
39.6,0.70,0.7645,0.1077,0.0988,766.579,0.407,14.821
41.9,0.74,0.7927,0.1000,0.0937,727.803,0.386,13.772
44.2,0.78,0.8156,0.0915,0.0880,683.061,0.362,12.602
46.5,0.83,0.8343,0.0832,0.0823,638.319,0.339,11.450
48.9,0.87,0.8505,0.0746,0.0760,590.594,0.313,10.275
51.2,0.91,0.8644,0.0659,0.0692,537.650,0.285,9.079
53.5,0.95,0.8758,0.0571,0.0618,480.231,0.255,7.856
55.8,0.99,0.8833,0.0480,0.0538,417.592,0.222,6.606
58.2,1.03,0.8851,0.0387,0.0451,349.733,0.186,5.325
60.5,1.07,0.8768,0.0292,0.0358,277.400,0.147,4.026
62.8,1.11,0.8484,0.0197,0.0258,200.593,0.106,2.709
65.1,1.16,0.7569,0.0099,0.0151,117.075,0.062,1.366
67.5,1.20,-0.0011,0.0000,0.0038,29.828,0.016,0.000
