# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1002,    0.0662,    14383.059,    13.735,    250.657
2.2,    0.03,    0.0390,    0.1002,    0.0656,    14248.833,    13.606,    250.711
4.4,    0.05,    0.0787,    0.1002,    0.0650,    14115.353,    13.479,    250.742
6.7,    0.08,    0.1192,    0.1002,    0.0644,    13978.144,    13.348,    250.755
8.9,    0.10,    0.1606,    0.1002,    0.0637,    13839.444,    13.216,    250.755
11.1,    0.13,    0.2028,    0.1002,    0.0631,    13698.507,    13.081,    250.728
13.3,    0.15,    0.2460,    0.1002,    0.0624,    13547.130,    12.936,    250.671
15.5,    0.18,    0.2899,    0.1001,    0.0617,    13403.955,    12.800,    250.533
17.7,    0.20,    0.3343,    0.0993,    0.0606,    13172.043,    12.578,    248.451
19.9,    0.23,    0.3796,    0.0979,    0.0593,    12868.543,    12.289,    244.995
22.2,    0.26,    0.4256,    0.0961,    0.0576,    12516.572,    11.952,    240.426
24.4,    0.28,    0.4711,    0.0936,    0.0558,    12119.860,    11.574,    234.283
26.6,    0.31,    0.5085,    0.0905,    0.0545,    11845.442,    11.311,    226.539
28.8,    0.33,    0.5405,    0.0874,    0.0536,    11651.560,    11.127,    218.635
31.0,    0.36,    0.5705,    0.0838,    0.0525,    11396.531,    10.883,    209.600
33.2,    0.38,    0.5984,    0.0798,    0.0511,    11089.303,    10.589,    199.658
35.5,    0.41,    0.6254,    0.0757,    0.0495,    10741.061,    10.257,    189.481
37.7,    0.43,    0.6537,    0.0712,    0.0473,    10263.067,    9.800,    178.125
39.9,    0.46,    0.6783,    0.0658,    0.0446,    9678.439,    9.242,    164.611
42.1,    0.49,    0.7008,    0.0604,    0.0418,    9078.150,    8.669,    151.133
44.3,    0.51,    0.7217,    0.0549,    0.0389,    8442.814,    8.062,    137.499
46.5,    0.54,    0.7400,    0.0494,    0.0358,    7771.684,    7.422,    123.603
48.7,    0.56,    0.7555,    0.0437,    0.0325,    7063.269,    6.745,    109.466
51.0,    0.59,    0.7649,    0.0377,    0.0290,    6293.707,    6.010,    94.462
53.2,    0.61,    0.7592,    0.0317,    0.0256,    5561.430,    5.311,    79.396
55.4,    0.64,    0.7382,    0.0256,    0.0221,    4805.290,    4.589,    64.037
57.6,    0.66,    0.6959,    0.0195,    0.0186,    4037.219,    3.855,    48.766
59.8,    0.69,    0.6109,    0.0132,    0.0149,    3243.794,    3.098,    33.130
62.0,    0.71,    0.4135,    0.0067,    0.0116,    2527.923,    2.414,    16.850
64.2,    0.74,    0.0004,    0.0000,    0.0091,    1967.156,    1.878,    0.013
