# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1340,0.0687,120.058,0.095,6.566
1.3,0.04,0.0684,0.1339,0.0704,122.295,0.098,6.561
2.5,0.07,0.1334,0.1337,0.0721,125.278,0.100,6.552
3.8,0.11,0.1951,0.1335,0.0738,128.260,0.102,6.539
5.1,0.14,0.2535,0.1332,0.0756,131.989,0.105,6.521
6.4,0.18,0.3086,0.1327,0.0773,134.972,0.107,6.499
7.7,0.22,0.3607,0.1320,0.0790,137.954,0.109,6.468
8.9,0.25,0.4097,0.1310,0.0805,140.192,0.112,6.419
10.2,0.29,0.4560,0.1296,0.0817,142.429,0.113,6.348
11.5,0.32,0.4995,0.1276,0.0826,143.920,0.115,6.250
12.8,0.36,0.5404,0.1248,0.0830,144.666,0.115,6.116
14.1,0.40,0.5786,0.1211,0.0828,143.920,0.115,5.929
15.3,0.43,0.6140,0.1164,0.0818,142.429,0.113,5.698
16.6,0.47,0.6468,0.1109,0.0801,139.446,0.111,5.431
17.9,0.50,0.6755,0.1045,0.0779,135.717,0.108,5.120
19.2,0.54,0.7024,0.0984,0.0755,131.989,0.105,4.822
20.5,0.58,0.7251,0.0918,0.0728,126.769,0.101,4.497
21.7,0.61,0.7456,0.0854,0.0700,122.295,0.097,4.181
23.0,0.65,0.7626,0.0786,0.0667,116.329,0.093,3.852
24.3,0.68,0.7770,0.0718,0.0631,110.364,0.088,3.519
25.6,0.72,0.7890,0.0648,0.0591,102.907,0.082,3.176
26.9,0.76,0.7987,0.0578,0.0546,95.450,0.076,2.829
28.1,0.79,0.8043,0.0506,0.0497,86.501,0.069,2.478
29.4,0.83,0.8065,0.0436,0.0447,77.553,0.062,2.135
30.7,0.86,0.7982,0.0362,0.0391,67.859,0.054,1.775
32.0,0.90,0.7732,0.0292,0.0340,58.910,0.047,1.432
33.3,0.93,0.7188,0.0222,0.0288,49.962,0.040,1.085
34.5,0.97,0.6089,0.0149,0.0238,41.759,0.033,0.730
35.8,1.01,0.3980,0.0077,0.0194,33.556,0.027,0.374
37.1,1.04,-0.0039,-0.0001,0.0152,26.845,0.021,-0.004
