# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2048,0.2369,3954.446,3.147,61.181
2.1,0.04,0.0329,0.2046,0.2296,3832.897,3.050,61.132
4.1,0.07,0.0678,0.2043,0.2222,3709.111,2.951,61.034
6.2,0.11,0.1050,0.2037,0.2146,3582.342,2.851,60.865
8.2,0.15,0.1446,0.2029,0.2069,3454.082,2.749,60.611
10.3,0.18,0.1868,0.2017,0.1991,3324.330,2.646,60.265
12.4,0.22,0.2315,0.2002,0.1914,3194.578,2.542,59.811
14.4,0.26,0.2788,0.1983,0.1836,3064.081,2.439,59.228
16.5,0.30,0.3285,0.1958,0.1758,2935.075,2.335,58.490
18.6,0.33,0.3805,0.1927,0.1681,2806.069,2.233,57.573
20.6,0.37,0.4340,0.1889,0.1605,2679.300,2.132,56.426
22.7,0.41,0.4881,0.1842,0.1531,2555.513,2.034,55.029
24.7,0.44,0.5413,0.1786,0.1460,2437.693,1.940,53.370
26.8,0.48,0.5924,0.1723,0.1394,2327.329,1.852,51.470
28.8,0.52,0.6402,0.1650,0.1331,2221.440,1.768,49.300
30.9,0.55,0.6835,0.1568,0.1269,2117.788,1.685,46.835
33.0,0.59,0.7203,0.1471,0.1205,2011.153,1.600,43.940
35.0,0.63,0.7488,0.1369,0.1146,1913.466,1.523,40.906
37.1,0.66,0.7723,0.1268,0.1090,1819.508,1.448,37.890
39.2,0.70,0.7937,0.1165,0.1028,1716.601,1.366,34.798
41.2,0.74,0.8130,0.1059,0.0961,1604.000,1.276,31.640
43.3,0.77,0.8299,0.0951,0.0887,1480.960,1.179,28.406
45.3,0.81,0.8442,0.0840,0.0808,1348.225,1.073,25.106
47.4,0.85,0.8552,0.0727,0.0721,1204.305,0.958,21.730
49.4,0.89,0.8617,0.0612,0.0629,1049.945,0.835,18.291
51.5,0.92,0.8605,0.0494,0.0530,884.400,0.704,14.768
53.6,0.96,0.8424,0.0374,0.0426,710.652,0.566,11.178
55.7,1.00,0.7857,0.0252,0.0319,532.430,0.424,7.522
57.7,1.03,0.6213,0.0127,0.0211,352.716,0.281,3.799
59.8,1.07,-0.0015,0.0000,0.0108,181.205,0.144,-0.004
