# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1445,0.0687,233.404,0.186,12.081
1.1,0.03,0.0580,0.1420,0.0678,230.421,0.183,11.872
2.2,0.06,0.1151,0.1393,0.0669,227.438,0.181,11.645
3.4,0.08,0.1711,0.1364,0.0661,224.456,0.179,11.401
4.5,0.11,0.2255,0.1332,0.0653,222.219,0.177,11.134
5.6,0.14,0.2781,0.1297,0.0645,219.236,0.174,10.845
6.8,0.17,0.3285,0.1260,0.0637,216.253,0.172,10.533
7.9,0.19,0.3765,0.1221,0.0628,213.270,0.170,10.200
9.0,0.22,0.4216,0.1177,0.0618,209.542,0.167,9.839
10.1,0.25,0.4634,0.1132,0.0608,206.559,0.164,9.457
11.2,0.28,0.5021,0.1085,0.0598,202.830,0.161,9.065
12.4,0.30,0.5385,0.1036,0.0585,199.102,0.158,8.661
13.5,0.33,0.5727,0.0985,0.0571,193.882,0.154,8.234
14.6,0.36,0.6043,0.0932,0.0555,188.662,0.150,7.789
15.7,0.39,0.6335,0.0877,0.0536,181.951,0.145,7.331
16.9,0.41,0.6601,0.0821,0.0516,175.239,0.140,6.864
18.0,0.44,0.6841,0.0765,0.0495,167.782,0.134,6.397
19.1,0.47,0.7055,0.0710,0.0473,161.071,0.128,5.938
20.3,0.50,0.7237,0.0654,0.0450,152.868,0.122,5.467
21.4,0.53,0.7377,0.0597,0.0425,144.666,0.115,4.986
22.5,0.55,0.7480,0.0538,0.0398,134.972,0.108,4.502
23.6,0.58,0.7537,0.0481,0.0371,126.023,0.100,4.021
24.7,0.61,0.7529,0.0424,0.0342,116.329,0.093,3.541
25.8,0.64,0.7428,0.0363,0.0311,105.889,0.084,3.038
27.0,0.66,0.7184,0.0303,0.0280,95.450,0.076,2.531
28.1,0.69,0.6644,0.0239,0.0249,84.264,0.067,1.997
29.2,0.72,0.5931,0.0181,0.0219,74.570,0.059,1.512
30.4,0.75,0.4662,0.0123,0.0197,67.113,0.053,1.032
31.5,0.77,0.2760,0.0058,0.0163,55.182,0.044,0.485
32.6,0.80,0.0221,0.0004,0.0151,51.453,0.041,0.036
