# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1425,0.0625,89.484,0.095,6.699
0.8,0.03,0.0597,0.1403,0.0629,90.230,0.096,6.597
1.6,0.05,0.1169,0.1379,0.0631,90.230,0.096,6.481
2.5,0.08,0.1716,0.1352,0.0633,90.975,0.096,6.357
3.3,0.11,0.2239,0.1324,0.0633,90.975,0.096,6.223
4.1,0.13,0.2737,0.1293,0.0632,90.975,0.096,6.081
4.9,0.16,0.3210,0.1260,0.0630,90.230,0.096,5.925
5.7,0.19,0.3659,0.1224,0.0627,89.484,0.095,5.756
6.5,0.21,0.4084,0.1185,0.0622,88.738,0.095,5.574
7.3,0.24,0.4483,0.1144,0.0615,87.993,0.093,5.378
8.1,0.27,0.4857,0.1100,0.0606,86.501,0.092,5.169
9.0,0.29,0.5208,0.1054,0.0596,85.010,0.091,4.955
9.8,0.32,0.5539,0.1006,0.0583,83.518,0.089,4.728
10.6,0.35,0.5846,0.0955,0.0569,81.281,0.086,4.493
11.4,0.37,0.6127,0.0904,0.0553,79.044,0.084,4.248
12.2,0.40,0.6382,0.0850,0.0535,76.807,0.081,3.999
13.1,0.43,0.6615,0.0796,0.0515,73.824,0.078,3.741
13.9,0.46,0.6826,0.0739,0.0493,70.841,0.075,3.474
14.7,0.48,0.7008,0.0681,0.0468,67.113,0.071,3.198
15.5,0.51,0.7150,0.0621,0.0442,63.384,0.067,2.922
16.3,0.54,0.7249,0.0560,0.0414,59.656,0.063,2.633
17.1,0.56,0.7308,0.0499,0.0383,55.182,0.058,2.344
17.9,0.59,0.7310,0.0437,0.0352,50.708,0.054,2.055
18.8,0.62,0.7233,0.0377,0.0321,46.233,0.049,1.775
19.6,0.64,0.7034,0.0316,0.0289,41.013,0.044,1.486
20.4,0.67,0.6657,0.0254,0.0256,36.539,0.039,1.197
21.2,0.70,0.5995,0.0191,0.0222,32.065,0.034,0.899
22.0,0.72,0.4853,0.0127,0.0189,26.845,0.029,0.596
22.8,0.75,0.3010,0.0064,0.0160,23.117,0.024,0.302
23.6,0.78,-0.0011,0.0000,0.0132,18.642,0.020,0.000
