# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0944,    0.0550,    32.811,    0.105,    3.438
0.7,    0.04,    0.0727,    0.0945,    0.0563,    33.556,    0.108,    3.443
1.4,    0.09,    0.1422,    0.0947,    0.0576,    34.302,    0.110,    3.452
2.1,    0.13,    0.2085,    0.0949,    0.0591,    35.794,    0.113,    3.456
2.9,    0.17,    0.2714,    0.0951,    0.0606,    36.539,    0.116,    3.465
3.6,    0.22,    0.3309,    0.0953,    0.0623,    37.285,    0.119,    3.474
4.3,    0.26,    0.3871,    0.0956,    0.0641,    38.776,    0.123,    3.479
5.0,    0.30,    0.4399,    0.0958,    0.0659,    39.522,    0.126,    3.487
5.7,    0.35,    0.4894,    0.0959,    0.0678,    41.013,    0.130,    3.496
6.4,    0.39,    0.5357,    0.0961,    0.0698,    41.759,    0.134,    3.501
7.2,    0.43,    0.5788,    0.0962,    0.0719,    43.251,    0.138,    3.501
7.9,    0.48,    0.6188,    0.0961,    0.0739,    44.742,    0.141,    3.501
8.6,    0.52,    0.6557,    0.0959,    0.0759,    45.488,    0.145,    3.492
9.3,    0.56,    0.6895,    0.0954,    0.0778,    46.979,    0.149,    3.474
10.0,    0.61,    0.7205,    0.0943,    0.0793,    47.725,    0.152,    3.434
10.7,    0.65,    0.7487,    0.0924,    0.0801,    48.470,    0.153,    3.367
11.4,    0.69,    0.7743,    0.0894,    0.0799,    47.725,    0.153,    3.256
12.2,    0.74,    0.7968,    0.0850,    0.0784,    46.979,    0.150,    3.096
12.9,    0.78,    0.8163,    0.0788,    0.0752,    45.488,    0.144,    2.869
13.6,    0.82,    0.8318,    0.0721,    0.0713,    42.505,    0.136,    2.629
14.3,    0.87,    0.8431,    0.0654,    0.0671,    40.268,    0.128,    2.380
15.0,    0.91,    0.8498,    0.0586,    0.0626,    37.285,    0.120,    2.131
15.7,    0.95,    0.8516,    0.0517,    0.0577,    35.048,    0.110,    1.882
16.4,    0.99,    0.8478,    0.0446,    0.0524,    31.319,    0.100,    1.624
17.1,    1.04,    0.8369,    0.0374,    0.0464,    27.591,    0.089,    1.366
17.8,    1.08,    0.8149,    0.0302,    0.0400,    23.862,    0.077,    1.099
18.6,    1.12,    0.7726,    0.0227,    0.0331,    20.134,    0.063,    0.827
19.3,    1.17,    0.6897,    0.0152,    0.0257,    15.660,    0.049,    0.552
20.0,    1.21,    0.5038,    0.0076,    0.0183,    11.185,    0.035,    0.276
20.7,    1.25,    -0.0001,    0.0000,    0.0109,    6.711,    0.021,    0.000
