# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0901,    0.0544,    59.656,    0.032,    2.589
0.9,    0.02,    0.0384,    0.0901,    0.0546,    59.656,    0.032,    2.584
1.8,    0.05,    0.0765,    0.0900,    0.0548,    59.656,    0.032,    2.584
2.7,    0.07,    0.1143,    0.0899,    0.0550,    60.402,    0.032,    2.580
3.5,    0.09,    0.1517,    0.0899,    0.0552,    60.402,    0.032,    2.580
4.4,    0.12,    0.1888,    0.0898,    0.0554,    60.402,    0.032,    2.576
5.3,    0.14,    0.2255,    0.0896,    0.0555,    60.402,    0.032,    2.571
6.2,    0.16,    0.2619,    0.0895,    0.0557,    61.147,    0.032,    2.567
7.1,    0.19,    0.2979,    0.0893,    0.0558,    61.147,    0.032,    2.562
8.0,    0.21,    0.3335,    0.0890,    0.0559,    61.147,    0.032,    2.553
8.9,    0.23,    0.3687,    0.0886,    0.0559,    61.147,    0.032,    2.540
9.7,    0.26,    0.4033,    0.0878,    0.0558,    61.147,    0.032,    2.522
10.6,    0.28,    0.4371,    0.0866,    0.0554,    60.402,    0.032,    2.487
11.5,    0.30,    0.4720,    0.0846,    0.0543,    59.656,    0.032,    2.429
12.4,    0.33,    0.5022,    0.0813,    0.0528,    57.419,    0.031,    2.331
13.3,    0.35,    0.5293,    0.0768,    0.0507,    55.182,    0.029,    2.202
14.2,    0.37,    0.5546,    0.0721,    0.0484,    52.945,    0.028,    2.068
15.1,    0.40,    0.5769,    0.0673,    0.0462,    50.708,    0.027,    1.931
16.0,    0.42,    0.5936,    0.0623,    0.0440,    48.470,    0.026,    1.788
16.9,    0.44,    0.6070,    0.0572,    0.0417,    45.488,    0.024,    1.641
17.7,    0.47,    0.6173,    0.0520,    0.0393,    43.251,    0.023,    1.495
18.6,    0.49,    0.6240,    0.0467,    0.0366,    40.268,    0.021,    1.339
19.5,    0.51,    0.6261,    0.0413,    0.0338,    37.285,    0.020,    1.183
20.4,    0.54,    0.6217,    0.0357,    0.0308,    33.556,    0.018,    1.023
21.3,    0.56,    0.6140,    0.0301,    0.0274,    29.828,    0.016,    0.863
22.2,    0.58,    0.5871,    0.0243,    0.0241,    26.099,    0.014,    0.698
23.1,    0.61,    0.5355,    0.0184,    0.0208,    22.371,    0.012,    0.529
24.0,    0.63,    0.4437,    0.0123,    0.0175,    19.388,    0.010,    0.356
24.9,    0.65,    0.2818,    0.0062,    0.0143,    15.660,    0.008,    0.178
25.7,    0.68,    -0.0034,    -0.0001,    0.0113,    11.931,    0.007,    0.000
