# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0840,0.0292,49.216,0.158,7.019
0.4,0.02,0.0602,0.0827,0.0294,49.962,0.159,6.908
0.8,0.04,0.1177,0.0812,0.0296,49.962,0.160,6.788
1.3,0.06,0.1723,0.0797,0.0297,50.708,0.161,6.659
1.7,0.09,0.2240,0.0780,0.0299,50.708,0.161,6.517
2.2,0.11,0.2729,0.0762,0.0299,50.708,0.162,6.370
2.6,0.13,0.3188,0.0743,0.0300,50.708,0.162,6.214
3.0,0.15,0.3620,0.0723,0.0300,50.708,0.162,6.045
3.5,0.17,0.4023,0.0702,0.0299,50.708,0.162,5.867
3.9,0.19,0.4400,0.0679,0.0298,50.708,0.161,5.676
4.3,0.21,0.4749,0.0655,0.0296,49.962,0.160,5.480
4.8,0.24,0.5070,0.0630,0.0293,49.962,0.159,5.267
5.2,0.26,0.5362,0.0604,0.0290,49.216,0.157,5.044
5.7,0.28,0.5620,0.0576,0.0285,48.470,0.154,4.813
6.1,0.30,0.5846,0.0546,0.0280,47.725,0.152,4.564
6.5,0.32,0.6041,0.0515,0.0274,46.233,0.148,4.306
7.0,0.34,0.6208,0.0483,0.0267,45.488,0.144,4.039
7.4,0.36,0.6352,0.0451,0.0259,43.996,0.140,3.768
7.8,0.39,0.6468,0.0417,0.0249,42.505,0.135,3.487
8.3,0.41,0.6553,0.0383,0.0238,40.268,0.129,3.203
8.7,0.43,0.6604,0.0348,0.0226,38.031,0.122,2.909
9.2,0.45,0.6627,0.0312,0.0212,35.794,0.115,2.611
9.6,0.47,0.6612,0.0276,0.0197,33.556,0.106,2.304
10.0,0.49,0.6556,0.0238,0.0179,30.574,0.097,1.993
10.5,0.51,0.6411,0.0200,0.0161,27.591,0.087,1.677
10.9,0.54,0.6135,0.0162,0.0141,23.862,0.076,1.352
11.3,0.56,0.5661,0.0122,0.0120,20.134,0.065,1.023
11.8,0.58,0.4823,0.0082,0.0099,16.405,0.053,0.689
12.2,0.60,0.3245,0.0041,0.0077,12.677,0.041,0.347
12.7,0.62,-0.0015,0.0000,0.0056,9.694,0.030,0.000
