# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0909,0.0478,2.237,0.025,0.743
0.3,0.04,0.0721,0.0910,0.0488,2.983,0.025,0.743
0.5,0.08,0.1410,0.0911,0.0500,2.983,0.026,0.747
0.8,0.12,0.2068,0.0912,0.0512,2.983,0.026,0.747
1.0,0.15,0.2693,0.0913,0.0525,2.983,0.027,0.747
1.3,0.19,0.3284,0.0914,0.0538,2.983,0.028,0.747
1.5,0.23,0.3842,0.0914,0.0552,2.983,0.028,0.747
1.8,0.27,0.4368,0.0914,0.0567,2.983,0.029,0.747
2.0,0.31,0.4860,0.0914,0.0582,2.983,0.030,0.747
2.3,0.35,0.5321,0.0913,0.0597,2.983,0.031,0.747
2.5,0.39,0.5751,0.0911,0.0612,2.983,0.031,0.743
2.8,0.43,0.6151,0.0907,0.0627,3.728,0.032,0.743
3.0,0.46,0.6522,0.0899,0.0640,3.728,0.033,0.734
3.3,0.50,0.6864,0.0885,0.0648,3.728,0.033,0.725
3.5,0.54,0.7177,0.0865,0.0652,3.728,0.033,0.707
3.8,0.58,0.7457,0.0837,0.0651,3.728,0.033,0.685
4.1,0.62,0.7704,0.0800,0.0643,3.728,0.033,0.654
4.3,0.66,0.7914,0.0755,0.0627,3.728,0.032,0.618
4.6,0.70,0.8085,0.0698,0.0601,2.983,0.031,0.569
4.8,0.73,0.8215,0.0639,0.0572,2.983,0.029,0.525
5.1,0.77,0.8308,0.0580,0.0540,2.983,0.028,0.476
5.3,0.81,0.8369,0.0520,0.0504,2.983,0.026,0.427
5.6,0.85,0.8401,0.0458,0.0464,2.237,0.024,0.374
5.9,0.89,0.8411,0.0396,0.0419,2.237,0.021,0.325
6.1,0.93,0.8395,0.0332,0.0367,2.237,0.019,0.271
6.3,0.97,0.8320,0.0267,0.0310,1.491,0.016,0.218
6.6,1.01,0.8128,0.0201,0.0249,1.491,0.013,0.165
6.8,1.04,0.7602,0.0135,0.0185,0.746,0.009,0.111
7.1,1.08,0.6148,0.0068,0.0120,0.746,0.006,0.058
7.4,1.12,0.0017,0.0000,0.0057,0.000,0.003,0.000
