# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1179,    0.1108,    5852.998,    4.657,    88.537
2.3,    0.03,    0.0354,    0.1179,    0.1081,    5709.078,    4.543,    88.555
4.6,    0.06,    0.0728,    0.1179,    0.1051,    5550.244,    4.417,    88.524
6.8,    0.10,    0.1124,    0.1178,    0.1021,    5391.410,    4.290,    88.453
9.1,    0.13,    0.1543,    0.1176,    0.0990,    5227.356,    4.160,    88.333
11.4,    0.16,    0.1988,    0.1174,    0.0958,    5061.065,    4.028,    88.164
13.7,    0.19,    0.2464,    0.1171,    0.0925,    4888.063,    3.890,    87.924
16.0,    0.23,    0.2968,    0.1167,    0.0893,    4717.297,    3.754,    87.617
18.2,    0.26,    0.3505,    0.1162,    0.0861,    4545.786,    3.617,    87.243
20.6,    0.29,    0.4076,    0.1156,    0.0828,    4374.275,    3.481,    86.785
22.8,    0.32,    0.4679,    0.1148,    0.0796,    4205.747,    3.347,    86.215
25.1,    0.36,    0.5287,    0.1127,    0.0761,    4019.322,    3.198,    84.627
27.4,    0.39,    0.5891,    0.1089,    0.0719,    3800.087,    3.024,    81.732
29.7,    0.42,    0.6374,    0.1045,    0.0692,    3653.184,    2.907,    78.471
32.0,    0.45,    0.6769,    0.0997,    0.0669,    3533.872,    2.812,    74.846
34.2,    0.49,    0.7118,    0.0944,    0.0646,    3410.831,    2.714,    70.909
36.5,    0.52,    0.7426,    0.0887,    0.0620,    3276.605,    2.608,    66.625
38.8,    0.55,    0.7693,    0.0827,    0.0593,    3131.939,    2.492,    62.079
41.1,    0.58,    0.7927,    0.0766,    0.0564,    2979.817,    2.371,    57.493
43.4,    0.62,    0.8143,    0.0703,    0.0532,    2812.034,    2.238,    52.800
45.6,    0.65,    0.8337,    0.0640,    0.0498,    2630.083,    2.093,    48.019
47.9,    0.68,    0.8511,    0.0574,    0.0460,    2427.999,    1.932,    43.117
50.2,    0.71,    0.8665,    0.0507,    0.0418,    2208.017,    1.757,    38.095
52.5,    0.75,    0.8786,    0.0439,    0.0373,    1970.885,    1.569,    32.988
54.8,    0.78,    0.8865,    0.0370,    0.0325,    1715.110,    1.365,    27.748
57.1,    0.81,    0.8882,    0.0299,    0.0273,    1440.692,    1.147,    22.428
59.4,    0.84,    0.8788,    0.0226,    0.0217,    1148.378,    0.914,    17.006
61.6,    0.88,    0.8479,    0.0153,    0.0158,    832.947,    0.663,    11.459
63.9,    0.91,    0.7491,    0.0077,    0.0094,    495.145,    0.394,    5.800
66.2,    0.94,    -0.0030,    0.0000,    0.0033,    173.748,    0.138,    -0.009
