# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1089,    0.0618,    2.983,    0.009,    0.516
0.4,    0.04,    0.0699,    0.1088,    0.0630,    2.983,    0.009,    0.512
0.8,    0.08,    0.1368,    0.1087,    0.0643,    2.983,    0.010,    0.512
1.2,    0.12,    0.2006,    0.1085,    0.0657,    2.983,    0.010,    0.512
1.6,    0.16,    0.2613,    0.1083,    0.0671,    2.983,    0.010,    0.512
2.0,    0.20,    0.3189,    0.1081,    0.0686,    2.983,    0.010,    0.512
2.4,    0.24,    0.3733,    0.1078,    0.0701,    2.983,    0.010,    0.507
2.8,    0.28,    0.4245,    0.1075,    0.0717,    2.983,    0.011,    0.507
3.2,    0.32,    0.4726,    0.1070,    0.0733,    3.728,    0.011,    0.507
3.6,    0.36,    0.5176,    0.1064,    0.0749,    3.728,    0.011,    0.503
4.0,    0.40,    0.5596,    0.1057,    0.0765,    3.728,    0.011,    0.498
4.4,    0.45,    0.5987,    0.1049,    0.0780,    3.728,    0.012,    0.494
4.8,    0.49,    0.6349,    0.1038,    0.0794,    3.728,    0.012,    0.489
5.2,    0.53,    0.6683,    0.1025,    0.0806,    3.728,    0.012,    0.485
5.6,    0.57,    0.6990,    0.1007,    0.0816,    3.728,    0.012,    0.476
6.0,    0.61,    0.7270,    0.0985,    0.0823,    3.728,    0.012,    0.467
6.4,    0.65,    0.7524,    0.0957,    0.0824,    3.728,    0.012,    0.454
6.8,    0.69,    0.7752,    0.0910,    0.0807,    3.728,    0.012,    0.431
7.2,    0.73,    0.7952,    0.0841,    0.0770,    3.728,    0.011,    0.396
7.6,    0.77,    0.8111,    0.0771,    0.0731,    3.728,    0.011,    0.365
8.0,    0.81,    0.8235,    0.0701,    0.0689,    2.983,    0.010,    0.329
8.4,    0.85,    0.8321,    0.0629,    0.0642,    2.983,    0.010,    0.298
8.8,    0.89,    0.8369,    0.0556,    0.0591,    2.983,    0.009,    0.262
9.2,    0.93,    0.8374,    0.0481,    0.0535,    2.237,    0.008,    0.227
9.6,    0.97,    0.8320,    0.0404,    0.0472,    2.237,    0.007,    0.191
10.0,    1.01,    0.8175,    0.0326,    0.0403,    2.237,    0.006,    0.156
10.4,    1.05,    0.7858,    0.0246,    0.0329,    1.491,    0.005,    0.116
10.8,    1.09,    0.7159,    0.0165,    0.0251,    1.491,    0.004,    0.076
11.2,    1.13,    0.5275,    0.0083,    0.0177,    0.746,    0.003,    0.040
11.6,    1.17,    0.0001,    0.0000,    0.0111,    0.746,    0.002,    0.000
