# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1080,0.0610,6673.268,3.749,126.352
2.4,0.03,0.0450,0.1079,0.0614,6716.519,3.773,126.249
4.8,0.05,0.0893,0.1078,0.0618,6765.735,3.801,126.134
7.2,0.08,0.1326,0.1077,0.0623,6822.408,3.832,126.000
9.6,0.10,0.1750,0.1076,0.0629,6886.538,3.868,125.867
12.0,0.13,0.2167,0.1075,0.0635,6943.957,3.900,125.698
14.3,0.15,0.2568,0.1073,0.0642,7023.001,3.945,125.529
16.8,0.18,0.2960,0.1071,0.0649,7096.080,3.986,125.324
19.1,0.20,0.3346,0.1066,0.0653,7140.822,4.011,124.737
21.5,0.23,0.3721,0.1055,0.0653,7145.296,4.014,123.389
24.0,0.26,0.4095,0.1039,0.0649,7105.028,3.991,121.517
26.3,0.28,0.4477,0.1017,0.0639,6996.156,3.930,118.945
28.7,0.31,0.4837,0.0984,0.0625,6838.068,3.841,115.120
31.1,0.33,0.5153,0.0947,0.0612,6691.911,3.759,110.805
33.5,0.36,0.5450,0.0909,0.0598,6541.279,3.674,106.357
35.9,0.38,0.5727,0.0869,0.0582,6372.751,3.580,101.624
38.3,0.41,0.5994,0.0825,0.0564,6168.429,3.465,96.518
40.7,0.44,0.6242,0.0773,0.0539,5894.012,3.311,90.401
43.1,0.46,0.6466,0.0717,0.0511,5589.021,3.140,83.858
45.5,0.49,0.6666,0.0660,0.0481,5263.150,2.957,77.137
47.9,0.51,0.6842,0.0601,0.0450,4920.128,2.764,70.304
50.3,0.54,0.6989,0.0542,0.0417,4558.463,2.561,63.365
52.7,0.56,0.7099,0.0482,0.0382,4182.631,2.350,56.377
55.1,0.59,0.7104,0.0422,0.0350,3829.169,2.151,49.393
57.4,0.61,0.6942,0.0362,0.0320,3505.535,1.969,42.352
59.9,0.64,0.6620,0.0298,0.0288,3152.819,1.771,34.865
62.2,0.67,0.6102,0.0230,0.0250,2741.193,1.540,26.867
64.6,0.69,0.5274,0.0158,0.0207,2260.216,1.270,18.442
67.1,0.72,0.3687,0.0082,0.0160,1752.395,0.984,9.635
69.4,0.74,0.0182,0.0003,0.0114,1249.793,0.702,0.325
