# V,       J,     eta_p,        CT,        CP,          P,        Q,         T
0.0,    0.00,    0.0000,    0.1035,    0.1343,    5769.480,    6.886,    77.510
1.8,    0.03,    0.0256,    0.1035,    0.1289,    5539.804,    6.613,    77.506
3.7,    0.06,    0.0535,    0.1035,    0.1233,    5299.689,    6.326,    77.448
5.5,    0.10,    0.0841,    0.1033,    0.1175,    5048.388,    6.026,    77.332
7.3,    0.13,    0.1180,    0.1031,    0.1115,    4789.630,    5.718,    77.146
9.2,    0.16,    0.1557,    0.1027,    0.1052,    4521.178,    5.396,    76.870
11.0,    0.19,    0.1979,    0.1022,    0.0989,    4248.252,    5.071,    76.514
12.8,    0.22,    0.2453,    0.1016,    0.0925,    3974.580,    4.745,    76.069
14.7,    0.26,    0.3001,    0.1008,    0.0858,    3684.503,    4.398,    75.482
16.5,    0.29,    0.3616,    0.0998,    0.0792,    3404.120,    4.064,    74.703
18.3,    0.32,    0.4314,    0.0981,    0.0725,    3117.025,    3.720,    73.431
20.2,    0.35,    0.5054,    0.0952,    0.0661,    2840.371,    3.391,    71.269
22.0,    0.38,    0.5762,    0.0916,    0.0609,    2615.169,    3.121,    68.574
23.8,    0.41,    0.6319,    0.0877,    0.0576,    2474.232,    2.954,    65.682
25.6,    0.45,    0.6796,    0.0835,    0.0549,    2359.394,    2.816,    62.542
27.4,    0.48,    0.7212,    0.0790,    0.0524,    2253.505,    2.689,    59.166
29.3,    0.51,    0.7564,    0.0742,    0.0501,    2151.344,    2.568,    55.554
31.1,    0.54,    0.7850,    0.0690,    0.0477,    2049.183,    2.446,    51.666
32.9,    0.57,    0.8073,    0.0638,    0.0454,    1950.751,    2.328,    47.778
34.8,    0.61,    0.8272,    0.0586,    0.0429,    1843.370,    2.201,    43.837
36.6,    0.64,    0.8451,    0.0532,    0.0401,    1724.804,    2.059,    39.812
38.4,    0.67,    0.8608,    0.0477,    0.0371,    1594.306,    1.903,    35.697
40.3,    0.70,    0.8739,    0.0421,    0.0338,    1451.878,    1.733,    31.502
42.1,    0.73,    0.8835,    0.0364,    0.0302,    1297.518,    1.549,    27.219
43.9,    0.77,    0.8893,    0.0306,    0.0263,    1129.735,    1.349,    22.868
45.8,    0.80,    0.8886,    0.0246,    0.0221,    948.530,    1.132,    18.416
47.6,    0.83,    0.8743,    0.0186,    0.0176,    756.885,    0.903,    13.901
49.4,    0.86,    0.8368,    0.0125,    0.0128,    551.072,    0.658,    9.328
51.3,    0.89,    0.7290,    0.0063,    0.0077,    329.599,    0.394,    4.688
53.1,    0.93,    -0.0031,    0.0000,    0.0031,    131.989,    0.158,    -0.009
