# V,       J,     eta_p,        CT,        CP,          P,        Q,         T
0.0,    0.00,    0.0000,    0.0960,    0.0594,    8610.596,    6.852,    161.711
2.8,    0.03,    0.0511,    0.0961,    0.0602,    8730.654,    6.947,    161.889
5.5,    0.06,    0.1006,    0.0962,    0.0612,    8873.083,    7.061,    162.098
8.3,    0.10,    0.1493,    0.0964,    0.0619,    8978.226,    7.145,    162.293
11.0,    0.13,    0.1958,    0.0965,    0.0630,    9139.298,    7.273,    162.520
13.8,    0.16,    0.2338,    0.0968,    0.0662,    9594.920,    7.635,    162.978
16.5,    0.19,    0.2688,    0.0971,    0.0693,    10044.577,    7.993,    163.463
19.3,    0.22,    0.3129,    0.0972,    0.0695,    10079.625,    8.021,    163.646
22.0,    0.26,    0.3511,    0.0974,    0.0709,    10287.675,    8.187,    163.975
24.8,    0.29,    0.3884,    0.0975,    0.0723,    10481.557,    8.341,    164.277
27.5,    0.32,    0.4333,    0.0976,    0.0720,    10442.781,    8.310,    164.340
30.3,    0.35,    0.4764,    0.0976,    0.0721,    10452.475,    8.318,    164.424
33.0,    0.38,    0.5194,    0.0977,    0.0721,    10462.169,    8.326,    164.473
35.8,    0.42,    0.5619,    0.0973,    0.0720,    10435.324,    8.304,    163.815
38.5,    0.45,    0.6037,    0.0953,    0.0706,    10245.916,    8.154,    160.474
41.3,    0.48,    0.6452,    0.0925,    0.0687,    9969.262,    7.933,    155.768
44.0,    0.51,    0.6850,    0.0887,    0.0662,    9607.597,    7.646,    149.402
46.8,    0.54,    0.7132,    0.0838,    0.0638,    9257.118,    7.366,    141.066
49.6,    0.58,    0.7379,    0.0787,    0.0614,    8900.674,    7.083,    132.535
52.3,    0.61,    0.7602,    0.0732,    0.0585,    8483.082,    6.751,    123.291
55.1,    0.64,    0.7821,    0.0667,    0.0545,    7904.419,    6.290,    112.264
57.8,    0.67,    0.8013,    0.0598,    0.0501,    7263.862,    5.780,    100.668
60.6,    0.70,    0.8185,    0.0527,    0.0453,    6568.870,    5.227,    88.773
63.3,    0.74,    0.8333,    0.0457,    0.0403,    5847.778,    4.653,    76.950
66.1,    0.77,    0.8421,    0.0382,    0.0348,    5054.354,    4.022,    64.415
68.8,    0.80,    0.8509,    0.0307,    0.0293,    4260.929,    3.391,    51.880
71.6,    0.83,    0.8597,    0.0232,    0.0238,    3467.504,    2.759,    39.345
74.3,    0.86,    0.7407,    0.0158,    0.0184,    2665.877,    2.121,    26.565
77.1,    0.90,    0.5887,    0.0083,    0.0126,    1829.202,    1.456,    13.967
79.8,    0.93,    0.4747,    0.0027,    0.0083,    1201.695,    0.956,    4.519
