# V,       J,     eta_p,        CT,        CP,          P,        Q,         T
0.0,    0.00,    0.0000,    0.0951,    0.0431,    231.167,    0.552,    17.793
0.9,    0.03,    0.0691,    0.0950,    0.0439,    235.641,    0.563,    17.788
1.8,    0.06,    0.1353,    0.0950,    0.0448,    240.861,    0.575,    17.780
2.8,    0.10,    0.1986,    0.0950,    0.0458,    246.081,    0.587,    17.771
3.7,    0.13,    0.2589,    0.0949,    0.0468,    251.301,    0.600,    17.753
4.6,    0.16,    0.3162,    0.0947,    0.0478,    257.266,    0.613,    17.726
5.5,    0.19,    0.3707,    0.0945,    0.0488,    262.486,    0.626,    17.677
6.4,    0.22,    0.4224,    0.0940,    0.0497,    266.961,    0.638,    17.588
7.3,    0.26,    0.4714,    0.0932,    0.0505,    271.435,    0.648,    17.437
8.3,    0.29,    0.5176,    0.0919,    0.0510,    273.672,    0.654,    17.197
9.2,    0.32,    0.5609,    0.0900,    0.0512,    275.163,    0.657,    16.845
10.1,    0.35,    0.6008,    0.0876,    0.0512,    275.163,    0.657,    16.396
11.0,    0.38,    0.6371,    0.0848,    0.0510,    273.672,    0.654,    15.876
11.9,    0.42,    0.6703,    0.0817,    0.0506,    271.435,    0.649,    15.284
12.8,    0.45,    0.7008,    0.0782,    0.0499,    267.706,    0.639,    14.626
13.8,    0.48,    0.7284,    0.0743,    0.0488,    262.486,    0.626,    13.901
14.7,    0.51,    0.7531,    0.0700,    0.0475,    255.029,    0.609,    13.100
15.6,    0.54,    0.7751,    0.0652,    0.0457,    245.335,    0.586,    12.210
16.5,    0.57,    0.7942,    0.0604,    0.0437,    234.895,    0.560,    11.294
17.4,    0.61,    0.8102,    0.0554,    0.0415,    222.964,    0.532,    10.360
18.3,    0.64,    0.8239,    0.0503,    0.0390,    209.542,    0.500,    9.408
19.3,    0.67,    0.8356,    0.0451,    0.0362,    194.628,    0.464,    8.434
20.2,    0.70,    0.8422,    0.0398,    0.0332,    178.222,    0.425,    7.442
21.1,    0.73,    0.8452,    0.0344,    0.0299,    160.325,    0.383,    6.432
22.0,    0.77,    0.8446,    0.0289,    0.0262,    140.937,    0.336,    5.405
22.9,    0.80,    0.8366,    0.0233,    0.0222,    119.312,    0.285,    4.355
23.8,    0.83,    0.8138,    0.0176,    0.0179,    96.195,    0.230,    3.292
24.8,    0.86,    0.7629,    0.0118,    0.0133,    71.587,    0.171,    2.206
25.7,    0.89,    0.6314,    0.0059,    0.0084,    44.742,    0.108,    1.108
26.6,    0.93,    -0.0047,    0.0000,    0.0037,    19.388,    0.047,    -0.004
