# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1011,0.1396,1591.324,1.900,26.182
2.0,0.04,0.0332,0.1015,0.1373,1565.970,1.869,26.289
3.9,0.09,0.0678,0.1019,0.1350,1539.125,1.837,26.396
5.9,0.13,0.1039,0.1023,0.1327,1513.025,1.806,26.494
7.9,0.18,0.1415,0.1027,0.1304,1486.926,1.775,26.587
9.9,0.22,0.1808,0.1030,0.1279,1459.335,1.742,26.672
11.8,0.27,0.2217,0.1032,0.1255,1431.744,1.709,26.738
13.9,0.31,0.2644,0.1034,0.1230,1402.661,1.674,26.787
15.8,0.36,0.3090,0.1035,0.1204,1372.833,1.639,26.814
17.8,0.40,0.3556,0.1035,0.1177,1342.260,1.602,26.814
19.8,0.45,0.4040,0.1034,0.1149,1310.940,1.565,26.774
21.8,0.49,0.4547,0.1031,0.1120,1277.384,1.525,26.694
23.7,0.54,0.5072,0.1025,0.1089,1241.590,1.482,26.543
25.7,0.58,0.5613,0.1015,0.1056,1204.305,1.438,26.293
27.7,0.63,0.6168,0.1001,0.1021,1164.037,1.390,25.933
29.7,0.67,0.6729,0.0982,0.0983,1120.787,1.338,25.422
31.7,0.72,0.7287,0.0953,0.0940,1072.316,1.280,24.688
33.6,0.76,0.7810,0.0910,0.0890,1014.898,1.211,23.571
35.6,0.81,0.8233,0.0850,0.0835,952.259,1.136,22.019
37.6,0.85,0.8509,0.0775,0.0778,886.637,1.058,20.079
39.6,0.90,0.8659,0.0703,0.0729,831.455,0.992,18.198
41.5,0.94,0.8774,0.0628,0.0676,770.308,0.920,16.276
43.5,0.99,0.8845,0.0553,0.0618,704.686,0.841,14.328
45.5,1.03,0.8859,0.0477,0.0556,633.845,0.757,12.344
47.5,1.08,0.8789,0.0399,0.0490,558.529,0.666,10.338
49.4,1.12,0.8577,0.0321,0.0420,478.739,0.571,8.305
51.4,1.17,0.8136,0.0241,0.0346,394.475,0.471,6.236
53.4,1.21,0.7264,0.0161,0.0268,305.737,0.365,4.159
55.4,1.26,0.5332,0.0080,0.0190,216.253,0.258,2.082
57.4,1.30,0.0001,0.0000,0.0111,126.769,0.151,0.000
