# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1309,    0.0490,    1715.110,    0.910,    60.091
1.8,    0.02,    0.0608,    0.1286,    0.0493,    1725.550,    0.916,    59.032
3.6,    0.05,    0.1188,    0.1258,    0.0494,    1727.041,    0.916,    57.738
5.3,    0.07,    0.1743,    0.1227,    0.0492,    1722.567,    0.914,    56.310
7.1,    0.09,    0.2268,    0.1198,    0.0493,    1723.312,    0.914,    54.993
8.9,    0.12,    0.2770,    0.1164,    0.0490,    1714.364,    0.910,    53.450
10.7,    0.14,    0.3250,    0.1126,    0.0485,    1695.722,    0.900,    51.688
12.4,    0.16,    0.3703,    0.1088,    0.0480,    1677.825,    0.890,    49.945
14.2,    0.19,    0.4134,    0.1047,    0.0473,    1653.217,    0.877,    48.076
16.0,    0.21,    0.4540,    0.1006,    0.0465,    1627.117,    0.863,    46.190
17.8,    0.23,    0.4924,    0.0965,    0.0457,    1599.526,    0.849,    44.318
19.5,    0.26,    0.5281,    0.0924,    0.0449,    1570.444,    0.833,    42.436
21.3,    0.28,    0.5629,    0.0881,    0.0438,    1532.413,    0.813,    40.443
23.1,    0.30,    0.5933,    0.0839,    0.0428,    1498.857,    0.795,    38.499
24.9,    0.33,    0.6213,    0.0795,    0.0418,    1462.317,    0.776,    36.515
26.6,    0.35,    0.6468,    0.0751,    0.0406,    1421.304,    0.754,    34.492
28.4,    0.37,    0.6698,    0.0705,    0.0393,    1374.325,    0.729,    32.374
30.2,    0.40,    0.6905,    0.0658,    0.0378,    1322.126,    0.701,    30.217
32.0,    0.42,    0.7088,    0.0610,    0.0361,    1263.216,    0.670,    27.988
33.8,    0.44,    0.7243,    0.0560,    0.0343,    1198.340,    0.636,    25.711
35.5,    0.47,    0.7363,    0.0509,    0.0323,    1128.244,    0.599,    23.375
37.3,    0.49,    0.7436,    0.0457,    0.0301,    1052.183,    0.558,    20.964
39.1,    0.51,    0.7443,    0.0404,    0.0279,    974.630,    0.517,    18.558
40.9,    0.54,    0.7363,    0.0351,    0.0256,    895.586,    0.475,    16.138
42.6,    0.56,    0.7153,    0.0296,    0.0232,    811.321,    0.430,    13.607
44.4,    0.58,    0.6772,    0.0242,    0.0208,    727.803,    0.386,    11.089
46.2,    0.61,    0.6101,    0.0185,    0.0184,    642.048,    0.341,    8.478
48.0,    0.63,    0.4944,    0.0125,    0.0159,    557.038,    0.295,    5.738
49.8,    0.65,    0.2898,    0.0060,    0.0134,    469.791,    0.249,    2.736
51.5,    0.68,    -0.0027,    0.0000,    0.0110,    384.781,    0.204,    -0.022
