# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1997,    0.0983,    314.685,    0.158,    13.238
1.5,    0.03,    0.0607,    0.1973,    0.0998,    319.160,    0.161,    13.082
3.0,    0.06,    0.1181,    0.1947,    0.1012,    323.634,    0.163,    12.909
4.4,    0.09,    0.1725,    0.1917,    0.1024,    327.362,    0.165,    12.709
5.9,    0.12,    0.2238,    0.1883,    0.1033,    330.345,    0.166,    12.482
7.4,    0.15,    0.2722,    0.1845,    0.1040,    332.582,    0.167,    12.233
8.9,    0.18,    0.3178,    0.1803,    0.1045,    334.074,    0.168,    11.952
10.4,    0.21,    0.3606,    0.1758,    0.1048,    334.819,    0.168,    11.654
11.8,    0.25,    0.4008,    0.1708,    0.1047,    334.819,    0.168,    11.325
13.3,    0.28,    0.4386,    0.1655,    0.1043,    333.328,    0.168,    10.974
14.8,    0.31,    0.4743,    0.1597,    0.1034,    331.091,    0.166,    10.587
16.3,    0.34,    0.5078,    0.1532,    0.1019,    325.871,    0.164,    10.155
17.8,    0.37,    0.5390,    0.1464,    0.1001,    319.905,    0.161,    9.706
19.3,    0.40,    0.5679,    0.1394,    0.0980,    313.194,    0.158,    9.243
20.7,    0.43,    0.5944,    0.1323,    0.0956,    305.737,    0.154,    8.767
22.2,    0.46,    0.6185,    0.1248,    0.0929,    297.534,    0.149,    8.274
23.7,    0.49,    0.6406,    0.1173,    0.0900,    287.840,    0.145,    7.780
25.2,    0.52,    0.6599,    0.1095,    0.0866,    277.400,    0.139,    7.259
26.7,    0.55,    0.6766,    0.1015,    0.0829,    265.469,    0.133,    6.730
28.2,    0.58,    0.6903,    0.0933,    0.0788,    252.047,    0.127,    6.183
29.6,    0.61,    0.7007,    0.0849,    0.0744,    237.878,    0.120,    5.627
31.1,    0.64,    0.7074,    0.0763,    0.0695,    222.219,    0.112,    5.053
32.6,    0.68,    0.7092,    0.0674,    0.0642,    205.067,    0.103,    4.470
34.1,    0.71,    0.7048,    0.0584,    0.0585,    187.171,    0.094,    3.874
35.5,    0.74,    0.6911,    0.0492,    0.0524,    167.782,    0.084,    3.261
37.1,    0.77,    0.6707,    0.0397,    0.0454,    145.411,    0.073,    2.633
38.5,    0.80,    0.6170,    0.0300,    0.0389,    124.532,    0.062,    1.993
40.0,    0.83,    0.5251,    0.0203,    0.0320,    102.161,    0.051,    1.343
41.5,    0.86,    0.3530,    0.0102,    0.0249,    79.790,    0.040,    0.676
43.0,    0.89,    -0.0024,    0.0000,    0.0176,    56.673,    0.028,    -0.004
