# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1128,0.0513,392.238,0.468,21.214
1.0,0.02,0.0535,0.1114,0.0503,384.781,0.459,20.956
2.0,0.05,0.1076,0.1099,0.0493,376.578,0.450,20.666
3.0,0.07,0.1621,0.1082,0.0483,369.121,0.441,20.342
3.9,0.10,0.2165,0.1062,0.0474,361.664,0.432,19.977
4.9,0.12,0.2704,0.1040,0.0464,354.953,0.423,19.554
5.9,0.14,0.3232,0.1015,0.0455,347.496,0.415,19.083
6.9,0.17,0.3739,0.0987,0.0446,340.785,0.407,18.558
7.9,0.19,0.4216,0.0957,0.0438,334.819,0.400,17.993
8.8,0.22,0.4661,0.0925,0.0431,329.599,0.393,17.388
9.8,0.24,0.5072,0.0891,0.0424,323.634,0.387,16.748
10.8,0.27,0.5452,0.0854,0.0416,317.668,0.380,16.067
11.8,0.29,0.5801,0.0816,0.0408,311.703,0.372,15.355
12.7,0.31,0.6121,0.0777,0.0398,304.246,0.363,14.608
13.7,0.34,0.6414,0.0737,0.0388,296.789,0.354,13.852
14.7,0.36,0.6684,0.0695,0.0376,287.840,0.343,13.069
15.7,0.39,0.6930,0.0652,0.0363,277.400,0.331,12.259
16.7,0.41,0.7150,0.0608,0.0349,266.961,0.318,11.436
17.7,0.43,0.7345,0.0563,0.0333,254.284,0.304,10.591
18.6,0.46,0.7513,0.0517,0.0315,240.861,0.288,9.724
19.6,0.48,0.7653,0.0470,0.0296,226.693,0.270,8.834
20.6,0.51,0.7752,0.0422,0.0276,210.287,0.251,7.927
21.6,0.53,0.7812,0.0372,0.0253,193.136,0.231,6.997
22.6,0.56,0.7818,0.0322,0.0228,174.494,0.208,6.050
23.6,0.58,0.7745,0.0270,0.0202,154.360,0.184,5.080
24.5,0.60,0.7541,0.0218,0.0174,133.480,0.159,4.097
25.5,0.63,0.7108,0.0165,0.0145,111.109,0.133,3.096
26.5,0.65,0.6219,0.0110,0.0116,87.993,0.105,2.073
27.4,0.68,0.4346,0.0055,0.0086,65.622,0.078,1.041
28.4,0.70,-0.0053,0.0000,0.0058,43.996,0.053,-0.009
