# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1178,0.0551,571.206,0.454,24.025
1.2,0.02,0.0516,0.1162,0.0536,555.546,0.442,23.709
2.4,0.05,0.1045,0.1144,0.0521,539.887,0.430,23.349
3.6,0.07,0.1584,0.1125,0.0507,524.973,0.418,22.948
4.8,0.10,0.2126,0.1102,0.0493,511.550,0.407,22.481
6.0,0.12,0.2666,0.1076,0.0480,498.128,0.396,21.961
7.2,0.14,0.3194,0.1048,0.0468,485.451,0.386,21.391
8.4,0.17,0.3698,0.1018,0.0459,475.011,0.378,20.773
9.7,0.19,0.4172,0.0986,0.0450,466.062,0.371,20.110
10.9,0.21,0.4615,0.0951,0.0441,457.860,0.364,19.412
12.1,0.24,0.5025,0.0915,0.0433,448.911,0.357,18.678
13.3,0.26,0.5406,0.0878,0.0425,440.709,0.350,17.904
14.5,0.29,0.5756,0.0838,0.0416,431.015,0.343,17.099
15.7,0.31,0.6078,0.0797,0.0406,420.575,0.335,16.267
16.9,0.33,0.6375,0.0756,0.0395,409.389,0.326,15.418
18.1,0.36,0.6650,0.0712,0.0382,395.967,0.315,14.532
19.4,0.38,0.6902,0.0668,0.0368,381.798,0.304,13.625
20.6,0.40,0.7129,0.0622,0.0353,366.139,0.291,12.691
21.8,0.43,0.7331,0.0575,0.0336,348.242,0.277,11.734
23.0,0.45,0.7506,0.0528,0.0318,329.599,0.262,10.765
24.2,0.48,0.7650,0.0479,0.0298,308.720,0.246,9.777
25.4,0.50,0.7755,0.0430,0.0277,287.094,0.228,8.767
26.6,0.52,0.7821,0.0379,0.0254,262.486,0.209,7.731
27.8,0.55,0.7831,0.0327,0.0229,237.133,0.189,6.677
29.0,0.57,0.7758,0.0275,0.0202,209.542,0.167,5.609
30.2,0.59,0.7552,0.0222,0.0175,181.205,0.144,4.524
31.4,0.62,0.7114,0.0168,0.0146,151.377,0.120,3.425
32.6,0.64,0.6219,0.0113,0.0117,120.803,0.096,2.309
33.8,0.67,0.4288,0.0056,0.0088,90.975,0.072,1.152
35.0,0.69,-0.0019,0.0000,0.0060,61.893,0.049,-0.004
