# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0860,    0.0456,    574.935,    0.343,    18.282
2.7,    0.05,    0.0828,    0.0861,    0.0471,    594.323,    0.355,    18.318
5.4,    0.09,    0.1600,    0.0863,    0.0489,    616.694,    0.368,    18.358
8.0,    0.14,    0.2311,    0.0866,    0.0509,    642.048,    0.383,    18.407
10.7,    0.18,    0.2963,    0.0868,    0.0531,    669.638,    0.400,    18.460
13.4,    0.23,    0.3557,    0.0871,    0.0555,    699.466,    0.417,    18.522
16.1,    0.27,    0.4097,    0.0874,    0.0580,    730.786,    0.436,    18.589
18.8,    0.32,    0.4591,    0.0878,    0.0606,    764.342,    0.456,    18.665
21.5,    0.36,    0.5041,    0.0881,    0.0634,    798.645,    0.477,    18.740
24.2,    0.41,    0.5454,    0.0885,    0.0662,    833.692,    0.498,    18.816
26.9,    0.45,    0.5837,    0.0888,    0.0690,    869.486,    0.519,    18.892
29.5,    0.50,    0.6193,    0.0891,    0.0718,    904.534,    0.540,    18.954
32.2,    0.54,    0.6528,    0.0894,    0.0745,    938.090,    0.560,    19.007
34.9,    0.59,    0.6846,    0.0896,    0.0771,    971.647,    0.580,    19.043
37.6,    0.63,    0.7147,    0.0895,    0.0794,    1000.729,    0.597,    19.025
40.3,    0.68,    0.7434,    0.0889,    0.0813,    1023.846,    0.611,    18.900
43.0,    0.73,    0.7709,    0.0877,    0.0824,    1038.760,    0.620,    18.638
45.6,    0.77,    0.7971,    0.0857,    0.0828,    1043.234,    0.623,    18.211
48.3,    0.82,    0.8218,    0.0826,    0.0820,    1033.540,    0.617,    17.570
51.1,    0.86,    0.8444,    0.0783,    0.0798,    1005.949,    0.600,    16.641
53.7,    0.91,    0.8643,    0.0717,    0.0752,    947.785,    0.565,    15.244
56.4,    0.95,    0.8788,    0.0643,    0.0696,    877.689,    0.524,    13.678
59.1,    1.00,    0.8898,    0.0568,    0.0637,    802.373,    0.479,    12.086
61.8,    1.04,    0.8936,    0.0491,    0.0573,    721.837,    0.431,    10.436
64.5,    1.09,    0.8871,    0.0412,    0.0505,    636.828,    0.380,    8.763
67.1,    1.13,    0.8647,    0.0333,    0.0436,    549.581,    0.328,    7.077
69.8,    1.18,    0.8166,    0.0252,    0.0364,    458.605,    0.274,    5.360
72.5,    1.22,    0.7204,    0.0170,    0.0289,    364.647,    0.217,    3.621
75.2,    1.27,    0.5179,    0.0087,    0.0213,    267.706,    0.160,    1.846
77.9,    1.31,    0.0015,    0.0000,    0.0135,    170.020,    0.101,    0.004
