# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1154,0.0485,290.823,0.278,16.347
1.0,0.02,0.0563,0.1139,0.0480,287.840,0.275,16.138
2.0,0.05,0.1122,0.1122,0.0474,284.857,0.272,15.898
3.0,0.07,0.1674,0.1103,0.0469,281.129,0.269,15.631
4.0,0.09,0.2214,0.1081,0.0464,278.146,0.266,15.320
5.0,0.12,0.2740,0.1057,0.0458,274.418,0.262,14.977
6.0,0.14,0.3245,0.1031,0.0452,271.435,0.259,14.604
7.0,0.17,0.3725,0.1002,0.0447,267.706,0.256,14.199
8.0,0.19,0.4178,0.0971,0.0441,264.723,0.253,13.763
9.0,0.21,0.4601,0.0939,0.0436,260.995,0.250,13.300
10.1,0.24,0.4997,0.0904,0.0429,257.266,0.246,12.806
11.0,0.26,0.5365,0.0867,0.0422,252.792,0.242,12.290
12.1,0.28,0.5705,0.0829,0.0414,248.318,0.237,11.743
13.1,0.31,0.6018,0.0789,0.0404,242.352,0.232,11.178
14.1,0.33,0.6307,0.0748,0.0394,236.387,0.226,10.600
15.1,0.36,0.6573,0.0706,0.0382,228.930,0.219,10.000
16.1,0.38,0.6814,0.0662,0.0369,221.473,0.211,9.377
17.1,0.40,0.7029,0.0617,0.0354,212.524,0.203,8.745
18.1,0.43,0.7218,0.0571,0.0338,202.830,0.194,8.091
19.1,0.45,0.7382,0.0524,0.0320,191.645,0.183,7.424
20.1,0.47,0.7512,0.0476,0.0301,180.459,0.172,6.739
21.1,0.50,0.7600,0.0426,0.0280,167.782,0.160,6.041
22.1,0.52,0.7650,0.0376,0.0257,153.614,0.147,5.329
23.1,0.55,0.7644,0.0325,0.0232,138.700,0.133,4.599
24.1,0.57,0.7555,0.0273,0.0205,123.040,0.118,3.861
25.1,0.59,0.7335,0.0220,0.0178,106.635,0.102,3.114
26.1,0.62,0.6884,0.0166,0.0149,89.484,0.085,2.353
27.1,0.64,0.5976,0.0112,0.0120,71.587,0.069,1.584
28.1,0.66,0.4114,0.0056,0.0091,54.436,0.052,0.796
29.1,0.69,-0.0026,0.0000,0.0063,37.285,0.036,-0.004
