# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0865,0.0520,160.325,0.153,7.184
1.7,0.05,0.0738,0.0867,0.0532,164.054,0.156,7.202
3.4,0.09,0.1444,0.0869,0.0545,167.782,0.160,7.215
5.1,0.14,0.2117,0.0871,0.0560,172.257,0.164,7.233
6.7,0.18,0.2755,0.0873,0.0575,176.731,0.169,7.255
8.4,0.23,0.3359,0.0876,0.0591,181.951,0.174,7.273
10.1,0.27,0.3928,0.0878,0.0608,187.171,0.179,7.291
11.8,0.32,0.4462,0.0880,0.0626,192.391,0.184,7.308
13.4,0.36,0.4963,0.0882,0.0645,198.356,0.189,7.326
15.1,0.41,0.5430,0.0884,0.0664,204.322,0.195,7.344
16.8,0.45,0.5864,0.0886,0.0685,211.033,0.201,7.357
18.5,0.50,0.6266,0.0887,0.0706,216.999,0.207,7.366
20.2,0.54,0.6637,0.0887,0.0727,223.710,0.214,7.371
21.8,0.59,0.6979,0.0887,0.0749,230.421,0.220,7.366
23.5,0.63,0.7290,0.0883,0.0768,236.387,0.226,7.331
25.2,0.68,0.7572,0.0872,0.0783,240.861,0.230,7.246
26.9,0.73,0.7827,0.0854,0.0791,243.844,0.233,7.095
28.5,0.77,0.8055,0.0828,0.0792,243.844,0.233,6.877
30.2,0.82,0.8256,0.0791,0.0781,240.115,0.230,6.566
31.9,0.86,0.8431,0.0739,0.0755,232.658,0.222,6.143
33.6,0.91,0.8579,0.0671,0.0709,217.744,0.208,5.569
35.3,0.95,0.8688,0.0601,0.0658,202.830,0.193,4.991
36.9,1.00,0.8759,0.0530,0.0603,185.679,0.177,4.399
38.6,1.04,0.8752,0.0458,0.0545,167.782,0.160,3.803
40.3,1.09,0.8644,0.0385,0.0484,149.140,0.142,3.194
42.0,1.13,0.8383,0.0311,0.0420,129.006,0.123,2.580
43.7,1.18,0.7876,0.0235,0.0352,108.126,0.103,1.953
45.3,1.22,0.6884,0.0158,0.0280,86.501,0.082,1.308
47.0,1.27,0.4854,0.0079,0.0207,63.384,0.061,0.658
48.7,1.31,0.0003,0.0000,0.0135,41.759,0.040,0.000
