# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0918,0.0311,233.404,0.318,17.917
0.8,0.02,0.0583,0.0900,0.0309,231.167,0.316,17.575
1.5,0.04,0.1149,0.0881,0.0307,229.676,0.314,17.210
2.3,0.06,0.1696,0.0861,0.0305,228.184,0.311,16.819
3.1,0.08,0.2222,0.0840,0.0303,226.693,0.309,16.409
3.8,0.10,0.2723,0.0818,0.0300,225.201,0.307,15.974
4.6,0.12,0.3200,0.0795,0.0298,222.964,0.305,15.520
5.4,0.14,0.3653,0.0770,0.0295,221.473,0.302,15.039
6.1,0.16,0.4079,0.0745,0.0292,218.490,0.299,14.541
6.9,0.18,0.4478,0.0718,0.0288,216.253,0.295,14.016
7.7,0.20,0.4851,0.0690,0.0284,213.270,0.291,13.469
8.4,0.22,0.5198,0.0661,0.0280,209.542,0.286,12.909
9.2,0.24,0.5521,0.0631,0.0274,205.813,0.281,12.330
10.0,0.26,0.5820,0.0601,0.0268,201.339,0.274,11.734
10.7,0.28,0.6093,0.0570,0.0262,196.119,0.268,11.121
11.5,0.30,0.6340,0.0537,0.0254,190.899,0.260,10.493
12.3,0.32,0.6561,0.0504,0.0246,184.188,0.252,9.853
13.1,0.34,0.6759,0.0470,0.0237,177.477,0.242,9.186
13.8,0.36,0.6929,0.0435,0.0226,169.274,0.231,8.505
14.6,0.38,0.7062,0.0400,0.0215,161.071,0.220,7.807
15.3,0.40,0.7160,0.0363,0.0203,152.123,0.207,7.090
16.1,0.42,0.7221,0.0326,0.0189,141.683,0.194,6.361
16.9,0.44,0.7230,0.0287,0.0175,131.243,0.179,5.614
17.7,0.46,0.7171,0.0248,0.0159,119.312,0.163,4.849
18.4,0.48,0.7006,0.0209,0.0143,107.381,0.146,4.075
19.2,0.50,0.6680,0.0168,0.0126,94.704,0.129,3.287
19.9,0.52,0.6106,0.0127,0.0108,81.281,0.111,2.482
20.7,0.54,0.5112,0.0085,0.0090,67.113,0.092,1.664
21.5,0.56,0.3339,0.0043,0.0071,53.690,0.073,0.832
22.3,0.58,-0.0052,0.0000,0.0053,40.268,0.055,-0.009
