# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0849,0.0288,1381.782,1.015,57.186
1.3,0.02,0.0543,0.0832,0.0282,1355.682,0.996,56.012
2.6,0.04,0.1082,0.0813,0.0277,1330.329,0.977,54.771
3.9,0.06,0.1614,0.0794,0.0272,1306.466,0.959,53.472
5.3,0.07,0.2136,0.0774,0.0267,1283.349,0.942,52.115
6.6,0.09,0.2644,0.0753,0.0263,1260.233,0.926,50.692
7.9,0.11,0.3135,0.0731,0.0258,1237.862,0.909,49.202
9.2,0.13,0.3607,0.0708,0.0253,1215.491,0.893,47.654
10.5,0.15,0.4057,0.0684,0.0249,1193.120,0.877,46.039
11.8,0.17,0.4483,0.0659,0.0244,1170.749,0.860,44.367
13.1,0.18,0.4884,0.0633,0.0239,1147.632,0.843,42.632
14.4,0.20,0.5259,0.0606,0.0234,1122.278,0.825,40.826
15.8,0.22,0.5606,0.0579,0.0228,1096.179,0.805,38.966
17.1,0.24,0.5930,0.0550,0.0223,1068.588,0.785,37.071
18.4,0.26,0.6232,0.0521,0.0216,1037.269,0.762,35.119
19.7,0.28,0.6512,0.0492,0.0209,1002.966,0.737,33.126
21.0,0.30,0.6769,0.0461,0.0201,965.681,0.709,31.080
22.4,0.31,0.7001,0.0430,0.0193,925.414,0.680,28.989
23.6,0.33,0.7205,0.0399,0.0184,881.417,0.648,26.845
25.0,0.35,0.7380,0.0366,0.0174,834.438,0.613,24.648
26.3,0.37,0.7526,0.0333,0.0163,782.985,0.575,22.406
27.6,0.39,0.7638,0.0299,0.0151,727.057,0.534,20.106
28.9,0.41,0.7700,0.0264,0.0139,667.401,0.490,17.762
30.2,0.42,0.7686,0.0228,0.0126,604.763,0.444,15.369
31.6,0.44,0.7563,0.0192,0.0112,539.141,0.396,12.931
32.9,0.46,0.7308,0.0155,0.0098,469.791,0.345,10.444
34.2,0.48,0.6849,0.0117,0.0082,394.475,0.290,7.900
35.5,0.50,0.5968,0.0079,0.0066,316.177,0.232,5.311
36.8,0.52,0.4167,0.0040,0.0049,236.387,0.173,2.673
38.1,0.53,-0.0063,0.0000,0.0033,159.580,0.118,-0.027
