# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0930,0.0392,4996.189,2.651,120.053
1.8,0.02,0.0423,0.0917,0.0391,4980.529,2.642,118.461
3.6,0.04,0.0837,0.0904,0.0389,4961.141,2.632,116.708
5.3,0.05,0.1241,0.0889,0.0387,4936.533,2.619,114.791
7.1,0.07,0.1634,0.0873,0.0385,4909.688,2.605,112.731
8.9,0.09,0.2015,0.0856,0.0383,4880.606,2.589,110.525
10.7,0.11,0.2383,0.0838,0.0380,4845.558,2.571,108.154
12.5,0.13,0.2738,0.0818,0.0377,4806.781,2.550,105.645
14.2,0.14,0.3078,0.0798,0.0374,4763.531,2.527,102.999
16.0,0.16,0.3403,0.0776,0.0370,4714.315,2.501,100.196
17.8,0.18,0.3713,0.0753,0.0366,4657.641,2.471,97.198
19.6,0.20,0.4015,0.0726,0.0359,4571.886,2.426,93.795
21.4,0.22,0.4298,0.0695,0.0350,4454.811,2.363,89.676
23.1,0.23,0.4564,0.0661,0.0339,4322.076,2.293,85.290
24.9,0.25,0.4814,0.0625,0.0328,4177.411,2.216,80.717
26.7,0.27,0.5044,0.0589,0.0316,4023.051,2.134,76.029
28.5,0.29,0.5252,0.0551,0.0303,3858.997,2.047,71.189
30.3,0.31,0.5439,0.0513,0.0289,3686.740,1.956,66.296
32.0,0.32,0.5599,0.0474,0.0275,3504.789,1.859,61.261
33.8,0.34,0.5730,0.0435,0.0260,3311.653,1.757,56.123
35.6,0.36,0.5824,0.0394,0.0244,3107.331,1.648,50.852
37.4,0.38,0.5873,0.0352,0.0227,2895.553,1.536,45.514
39.2,0.40,0.5848,0.0310,0.0210,2680.045,1.422,40.030
40.9,0.41,0.5648,0.0268,0.0197,2510.771,1.332,34.652
42.7,0.43,0.5334,0.0227,0.0184,2342.243,1.242,29.256
44.5,0.45,0.4904,0.0184,0.0169,2150.598,1.141,23.709
46.3,0.47,0.4251,0.0138,0.0153,1945.531,1.032,17.877
48.1,0.49,0.3408,0.0095,0.0136,1732.261,0.919,12.286
49.8,0.50,0.1978,0.0047,0.0120,1523.465,0.808,6.050
51.6,0.52,-0.0040,-0.0001,0.0104,1320.634,0.701,-0.102
