# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0871,0.0293,1755.377,1.197,68.009
1.4,0.02,0.0546,0.0852,0.0288,1726.295,1.177,66.581
2.8,0.04,0.1086,0.0833,0.0283,1697.213,1.157,65.082
4.2,0.06,0.1617,0.0813,0.0278,1668.131,1.138,63.512
5.7,0.07,0.2136,0.0792,0.0274,1639.794,1.119,61.870
7.1,0.09,0.2640,0.0770,0.0269,1612.203,1.100,60.162
8.5,0.11,0.3127,0.0748,0.0265,1586.104,1.082,58.396
9.9,0.13,0.3594,0.0724,0.0260,1559.258,1.064,56.564
11.3,0.15,0.4038,0.0700,0.0256,1532.413,1.045,54.664
12.7,0.17,0.4461,0.0675,0.0251,1504.822,1.026,52.685
14.2,0.18,0.4859,0.0648,0.0246,1474.994,1.006,50.634
15.6,0.20,0.5233,0.0621,0.0241,1442.929,0.984,48.495
17.0,0.22,0.5581,0.0593,0.0235,1408.627,0.961,46.293
18.4,0.24,0.5906,0.0564,0.0229,1372.088,0.936,44.037
19.8,0.26,0.6210,0.0534,0.0222,1331.074,0.908,41.729
21.2,0.28,0.6493,0.0504,0.0215,1287.078,0.878,39.371
22.7,0.30,0.6755,0.0473,0.0207,1238.607,0.845,36.942
24.1,0.31,0.6993,0.0441,0.0198,1185.663,0.809,34.465
25.5,0.33,0.7204,0.0409,0.0188,1128.990,0.770,31.925
26.9,0.35,0.7385,0.0375,0.0178,1067.842,0.729,29.332
28.3,0.37,0.7536,0.0341,0.0167,1002.221,0.683,26.672
29.7,0.39,0.7651,0.0307,0.0155,930.633,0.635,23.954
31.2,0.41,0.7718,0.0271,0.0143,854.572,0.583,21.178
32.5,0.42,0.7712,0.0235,0.0129,774.036,0.528,18.340
34.0,0.44,0.7605,0.0198,0.0115,689.772,0.470,15.435
35.4,0.46,0.7351,0.0160,0.0100,600.288,0.409,12.464
36.8,0.48,0.6856,0.0121,0.0084,506.330,0.345,9.430
38.2,0.50,0.5910,0.0081,0.0068,410.135,0.280,6.339
39.7,0.52,0.4030,0.0041,0.0052,312.448,0.213,3.180
41.0,0.53,-0.0071,0.0000,0.0037,220.727,0.150,-0.040
