# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1001,0.0704,979.104,0.302,17.659
2.4,0.03,0.0429,0.1000,0.0695,966.427,0.298,17.655
4.7,0.06,0.0870,0.1000,0.0686,953.004,0.294,17.646
7.1,0.09,0.1321,0.0999,0.0677,940.328,0.290,17.628
9.4,0.12,0.1783,0.0998,0.0668,927.651,0.286,17.606
11.8,0.15,0.2256,0.0996,0.0658,914.974,0.282,17.570
14.1,0.18,0.2742,0.0993,0.0648,900.805,0.277,17.526
16.5,0.21,0.3239,0.0990,0.0638,887.383,0.273,17.468
18.8,0.24,0.3754,0.0986,0.0627,870.977,0.268,17.397
21.1,0.27,0.4274,0.0980,0.0616,856.063,0.264,17.304
23.5,0.30,0.4806,0.0974,0.0605,840.404,0.259,17.183
25.8,0.33,0.5327,0.0951,0.0586,813.559,0.251,16.779
28.2,0.36,0.5835,0.0913,0.0560,778.511,0.240,16.120
30.5,0.39,0.6241,0.0871,0.0541,751.665,0.232,15.364
32.9,0.42,0.6570,0.0824,0.0524,727.803,0.224,14.546
35.2,0.45,0.6863,0.0777,0.0507,703.941,0.217,13.709
37.6,0.48,0.7140,0.0728,0.0487,676.350,0.208,12.851
39.9,0.51,0.7389,0.0678,0.0466,647.267,0.199,11.970
42.3,0.54,0.7607,0.0628,0.0444,616.694,0.190,11.089
44.6,0.57,0.7804,0.0577,0.0419,583.137,0.180,10.191
47.0,0.60,0.7968,0.0525,0.0393,546.598,0.168,9.275
49.4,0.63,0.8107,0.0472,0.0365,507.076,0.156,8.332
51.7,0.66,0.8219,0.0418,0.0333,463.080,0.143,7.371
54.0,0.69,0.8275,0.0362,0.0300,416.846,0.128,6.388
56.4,0.72,0.8282,0.0305,0.0264,366.884,0.113,5.387
58.7,0.75,0.8217,0.0248,0.0225,313.194,0.096,4.377
61.1,0.78,0.7982,0.0189,0.0183,254.284,0.078,3.327
63.4,0.81,0.7391,0.0127,0.0139,193.136,0.059,2.246
65.8,0.84,0.5832,0.0065,0.0093,128.260,0.040,1.139
68.1,0.87,-0.0032,0.0000,0.0050,69.350,0.021,-0.004
