# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.1292,    0.0980,    3507.026,    3.045,    73.605
2.8,    0.04,    0.0579,    0.1294,    0.0988,    3536.109,    3.070,    73.716
5.5,    0.09,    0.1152,    0.1296,    0.0994,    3559.225,    3.090,    73.818
8.3,    0.13,    0.1721,    0.1298,    0.1000,    3578.614,    3.107,    73.907
11.1,    0.18,    0.2286,    0.1299,    0.1005,    3596.510,    3.122,    73.983
13.9,    0.22,    0.2845,    0.1300,    0.1010,    3615.899,    3.139,    74.050
16.7,    0.27,    0.3397,    0.1301,    0.1016,    3636.778,    3.157,    74.107
19.4,    0.31,    0.3938,    0.1302,    0.1023,    3662.132,    3.179,    74.156
22.2,    0.35,    0.4463,    0.1303,    0.1032,    3694.197,    3.207,    74.201
25.0,    0.40,    0.4968,    0.1304,    0.1043,    3735.211,    3.243,    74.236
27.8,    0.44,    0.5449,    0.1304,    0.1057,    3785.918,    3.287,    74.263
30.6,    0.49,    0.5895,    0.1304,    0.1075,    3850.048,    3.342,    74.276
33.3,    0.53,    0.6304,    0.1304,    0.1097,    3926.856,    3.409,    74.259
36.1,    0.57,    0.6670,    0.1302,    0.1121,    4014.848,    3.485,    74.156
38.9,    0.62,    0.6994,    0.1297,    0.1147,    4108.061,    3.566,    73.872
41.7,    0.66,    0.7283,    0.1278,    0.1163,    4162.497,    3.614,    72.760
44.4,    0.71,    0.7553,    0.1227,    0.1149,    4113.280,    3.571,    69.899
47.2,    0.75,    0.7816,    0.1149,    0.1104,    3953.701,    3.432,    65.438
50.0,    0.80,    0.8066,    0.1064,    0.1049,    3755.345,    3.260,    60.580
52.8,    0.84,    0.8294,    0.0976,    0.0988,    3538.346,    3.072,    55.607
55.6,    0.88,    0.8494,    0.0888,    0.0924,    3306.433,    2.870,    50.550
58.3,    0.93,    0.8673,    0.0797,    0.0853,    3052.895,    2.651,    45.394
61.1,    0.97,    0.8832,    0.0705,    0.0775,    2776.241,    2.410,    40.123
63.9,    1.02,    0.8975,    0.0610,    0.0691,    2473.486,    2.147,    34.741
66.7,    1.06,    0.9090,    0.0513,    0.0599,    2144.633,    1.862,    29.238
69.4,    1.10,    0.9146,    0.0415,    0.0501,    1793.408,    1.557,    23.616
72.2,    1.15,    0.9089,    0.0315,    0.0398,    1423.541,    1.236,    17.913
75.0,    1.19,    0.8778,    0.0212,    0.0289,    1033.540,    0.897,    12.095
77.8,    1.24,    0.7629,    0.0108,    0.0175,    624.896,    0.542,    6.130
80.6,    1.28,    -0.0018,    0.0000,    0.0071,    254.284,    0.221,    -0.004
