# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1460,    0.2768,    2554.022,    3.484,    33.673
1.8,    0.04,    0.0242,    0.1464,    0.2681,    2473.486,    3.374,    33.766
3.5,    0.09,    0.0501,    0.1467,    0.2591,    2389.968,    3.261,    33.838
5.3,    0.13,    0.0781,    0.1469,    0.2497,    2304.213,    3.143,    33.887
7.1,    0.18,    0.1083,    0.1470,    0.2401,    2214.729,    3.022,    33.909
8.9,    0.22,    0.1413,    0.1470,    0.2300,    2121.516,    2.895,    33.891
10.6,    0.27,    0.1772,    0.1467,    0.2196,    2026.812,    2.764,    33.833
12.4,    0.31,    0.2167,    0.1462,    0.2089,    1926.888,    2.629,    33.718
14.2,    0.35,    0.2601,    0.1454,    0.1978,    1825.473,    2.490,    33.544
15.9,    0.40,    0.3082,    0.1444,    0.1865,    1720.330,    2.347,    33.295
17.7,    0.44,    0.3616,    0.1429,    0.1748,    1612.949,    2.200,    32.961
19.4,    0.49,    0.4210,    0.1410,    0.1629,    1503.331,    2.050,    32.517
21.2,    0.53,    0.4869,    0.1385,    0.1510,    1392.967,    1.900,    31.938
23.0,    0.57,    0.5589,    0.1351,    0.1390,    1282.604,    1.749,    31.164
24.8,    0.62,    0.6337,    0.1301,    0.1271,    1172.986,    1.600,    30.012
26.6,    0.66,    0.7033,    0.1236,    0.1166,    1076.045,    1.468,    28.513
28.3,    0.71,    0.7564,    0.1159,    0.1084,    1000.729,    1.365,    26.734
30.1,    0.75,    0.7913,    0.1074,    0.1020,    941.073,    1.284,    24.759
31.8,    0.80,    0.8140,    0.0993,    0.0971,    896.331,    1.223,    22.908
33.6,    0.84,    0.8345,    0.0911,    0.0918,    846.369,    1.155,    21.022
35.4,    0.88,    0.8531,    0.0828,    0.0858,    791.933,    1.080,    19.092
37.1,    0.93,    0.8699,    0.0742,    0.0792,    730.786,    0.997,    17.117
38.9,    0.97,    0.8849,    0.0655,    0.0720,    664.419,    0.906,    15.102
40.7,    1.02,    0.8977,    0.0566,    0.0641,    591.340,    0.807,    13.051
42.5,    1.06,    0.9070,    0.0475,    0.0556,    513.042,    0.700,    10.960
44.2,    1.11,    0.9110,    0.0383,    0.0465,    428.777,    0.585,    8.834
46.0,    1.15,    0.9025,    0.0290,    0.0369,    340.039,    0.464,    6.677
47.8,    1.19,    0.8643,    0.0194,    0.0268,    247.572,    0.338,    4.479
49.5,    1.24,    0.7395,    0.0098,    0.0164,    150.631,    0.206,    2.255
51.3,    1.28,    -0.0014,    0.0000,    0.0069,    64.130,    0.087,    0.000
