# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1311,    0.0513,    892.603,    0.501,    35.225
1.7,    0.03,    0.0636,    0.1294,    0.0520,    904.534,    0.508,    34.776
3.3,    0.05,    0.1240,    0.1275,    0.0525,    914.228,    0.514,    34.251
5.0,    0.08,    0.1812,    0.1252,    0.0530,    921.685,    0.518,    33.646
6.6,    0.10,    0.2354,    0.1227,    0.0532,    926.905,    0.521,    32.957
8.3,    0.13,    0.2867,    0.1198,    0.0534,    928.396,    0.522,    32.187
9.9,    0.15,    0.3354,    0.1166,    0.0533,    927.651,    0.521,    31.338
11.6,    0.18,    0.3814,    0.1132,    0.0531,    923.922,    0.519,    30.417
13.2,    0.20,    0.4248,    0.1095,    0.0526,    916.465,    0.515,    29.407
14.9,    0.23,    0.4659,    0.1055,    0.0520,    906.025,    0.509,    28.335
16.5,    0.26,    0.5045,    0.1014,    0.0513,    893.348,    0.502,    27.232
18.2,    0.28,    0.5408,    0.0971,    0.0505,    878.434,    0.493,    26.098
19.8,    0.31,    0.5749,    0.0928,    0.0495,    861.283,    0.484,    24.928
21.5,    0.33,    0.6067,    0.0883,    0.0483,    841.149,    0.472,    23.722
23.2,    0.36,    0.6353,    0.0837,    0.0471,    819.524,    0.461,    22.486
24.8,    0.38,    0.6612,    0.0790,    0.0458,    796.407,    0.447,    21.218
26.5,    0.41,    0.6847,    0.0741,    0.0442,    769.562,    0.432,    19.910
28.1,    0.43,    0.7056,    0.0691,    0.0426,    740.480,    0.416,    18.576
29.8,    0.46,    0.7239,    0.0641,    0.0407,    708.415,    0.398,    17.215
31.4,    0.49,    0.7394,    0.0589,    0.0386,    672.621,    0.378,    15.818
33.1,    0.51,    0.7516,    0.0535,    0.0364,    633.099,    0.356,    14.381
34.7,    0.54,    0.7594,    0.0480,    0.0339,    590.594,    0.332,    12.909
36.4,    0.56,    0.7610,    0.0425,    0.0313,    545.852,    0.306,    11.405
38.0,    0.59,    0.7551,    0.0367,    0.0286,    497.382,    0.279,    9.871
39.7,    0.61,    0.7399,    0.0308,    0.0255,    443.691,    0.249,    8.269
41.4,    0.64,    0.7088,    0.0248,    0.0224,    389.255,    0.219,    6.668
43.0,    0.66,    0.6498,    0.0187,    0.0191,    332.582,    0.187,    5.026
44.7,    0.69,    0.5484,    0.0127,    0.0159,    276.655,    0.155,    3.398
46.3,    0.72,    0.3553,    0.0064,    0.0128,    222.964,    0.125,    1.708
48.0,    0.74,    -0.0013,    0.0000,    0.0098,    170.765,    0.096,    -0.004
