# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1268,    0.0507,    492.908,    0.336,    23.100
1.3,    0.03,    0.0619,    0.1251,    0.0515,    501.110,    0.342,    22.797
2.7,    0.05,    0.1204,    0.1232,    0.0522,    507.076,    0.346,    22.455
4.1,    0.08,    0.1760,    0.1211,    0.0526,    511.550,    0.349,    22.063
5.5,    0.10,    0.2288,    0.1186,    0.0529,    513.787,    0.351,    21.618
6.8,    0.13,    0.2787,    0.1159,    0.0530,    515.279,    0.351,    21.120
8.1,    0.15,    0.3260,    0.1129,    0.0530,    514.533,    0.351,    20.573
9.5,    0.18,    0.3710,    0.1096,    0.0527,    512.296,    0.350,    19.977
10.9,    0.20,    0.4142,    0.1061,    0.0522,    507.822,    0.346,    19.328
12.2,    0.23,    0.4556,    0.1023,    0.0515,    500.365,    0.341,    18.634
13.6,    0.25,    0.4950,    0.0983,    0.0506,    492.162,    0.336,    17.917
15.0,    0.28,    0.5325,    0.0943,    0.0496,    482.468,    0.329,    17.179
16.3,    0.31,    0.5672,    0.0901,    0.0486,    472.774,    0.322,    16.423
17.7,    0.33,    0.5978,    0.0858,    0.0476,    462.334,    0.315,    15.635
19.0,    0.36,    0.6252,    0.0813,    0.0464,    451.148,    0.308,    14.817
20.4,    0.38,    0.6501,    0.0767,    0.0451,    438.472,    0.299,    13.981
21.8,    0.41,    0.6724,    0.0720,    0.0437,    424.303,    0.290,    13.122
23.1,    0.43,    0.6921,    0.0672,    0.0420,    408.644,    0.279,    12.237
24.5,    0.46,    0.7091,    0.0622,    0.0402,    391.492,    0.267,    11.334
25.8,    0.48,    0.7231,    0.0571,    0.0383,    372.104,    0.254,    10.409
27.2,    0.51,    0.7335,    0.0519,    0.0361,    350.479,    0.239,    9.457
28.6,    0.54,    0.7392,    0.0466,    0.0337,    328.108,    0.224,    8.487
29.9,    0.56,    0.7390,    0.0411,    0.0312,    303.500,    0.207,    7.491
31.3,    0.59,    0.7312,    0.0355,    0.0285,    276.655,    0.189,    6.477
32.6,    0.61,    0.7131,    0.0298,    0.0256,    248.318,    0.170,    5.431
34.0,    0.64,    0.6802,    0.0240,    0.0225,    219.236,    0.149,    4.381
35.4,    0.66,    0.6228,    0.0182,    0.0193,    187.916,    0.128,    3.309
36.7,    0.69,    0.5233,    0.0122,    0.0160,    155.851,    0.106,    2.220
38.1,    0.71,    0.3428,    0.0061,    0.0127,    123.786,    0.084,    1.112
39.4,    0.74,    -0.0031,    0.0000,    0.0095,    91.721,    0.063,    -0.009
