# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1433,    0.0621,    2342.243,    1.017,    64.464
2.1,    0.03,    0.0575,    0.1430,    0.0633,    2387.731,    1.036,    64.348
4.2,    0.05,    0.1126,    0.1423,    0.0643,    2426.507,    1.053,    64.028
6.4,    0.08,    0.1588,    0.1405,    0.0676,    2549.548,    1.107,    63.236
8.5,    0.10,    0.2166,    0.1378,    0.0648,    2443.658,    1.061,    61.990
10.7,    0.13,    0.2657,    0.1343,    0.0643,    2426.507,    1.053,    60.411
12.8,    0.15,    0.3130,    0.1304,    0.0637,    2401.154,    1.042,    58.690
14.9,    0.18,    0.3500,    0.1261,    0.0642,    2421.287,    1.051,    56.719
17.1,    0.20,    0.4025,    0.1216,    0.0616,    2322.109,    1.008,    54.726
19.2,    0.23,    0.4384,    0.1167,    0.0610,    2301.976,    0.999,    52.533
21.3,    0.25,    0.4864,    0.1125,    0.0589,    2220.694,    0.964,    50.603
23.5,    0.28,    0.5256,    0.1068,    0.0569,    2147.616,    0.932,    48.076
25.6,    0.31,    0.5640,    0.1017,    0.0551,    2078.266,    0.902,    45.768
27.8,    0.33,    0.5960,    0.0968,    0.0538,    2029.049,    0.881,    43.575
29.9,    0.36,    0.6253,    0.0919,    0.0524,    1975.359,    0.857,    41.328
32.0,    0.38,    0.6516,    0.0869,    0.0509,    1921.669,    0.834,    39.104
34.2,    0.41,    0.6749,    0.0815,    0.0492,    1856.793,    0.806,    36.689
36.3,    0.43,    0.6961,    0.0762,    0.0474,    1786.697,    0.775,    34.269
38.4,    0.46,    0.7166,    0.0706,    0.0452,    1704.670,    0.740,    31.787
40.5,    0.48,    0.7326,    0.0650,    0.0429,    1618.914,    0.703,    29.252
42.7,    0.51,    0.7461,    0.0594,    0.0405,    1528.685,    0.664,    26.716
44.8,    0.53,    0.7600,    0.0537,    0.0378,    1424.287,    0.618,    24.149
46.9,    0.56,    0.7452,    0.0475,    0.0357,    1347.480,    0.585,    21.383
49.1,    0.59,    0.7315,    0.0414,    0.0331,    1249.793,    0.543,    18.625
51.2,    0.61,    0.7177,    0.0348,    0.0296,    1116.313,    0.485,    15.640
53.4,    0.64,    0.6691,    0.0282,    0.0268,    1010.423,    0.439,    12.673
55.5,    0.66,    0.6067,    0.0212,    0.0231,    871.723,    0.378,    9.533
57.6,    0.69,    0.4960,    0.0142,    0.0197,    744.208,    0.323,    6.405
59.8,    0.71,    0.2994,    0.0071,    0.0170,    641.302,    0.278,    3.212
61.9,    0.74,    -0.0014,    0.0000,    0.0132,    499.619,    0.217,    -0.013
