# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1228,0.1464,1118.550,1.526,24.354
1.4,0.04,0.0320,0.1229,0.1426,1089.468,1.486,24.376
2.9,0.07,0.0658,0.1230,0.1387,1059.640,1.446,24.385
4.3,0.11,0.1016,0.1229,0.1347,1029.066,1.404,24.376
5.7,0.15,0.1396,0.1228,0.1306,997.746,1.361,24.354
7.2,0.19,0.1801,0.1226,0.1263,964.936,1.316,24.310
8.6,0.22,0.2232,0.1222,0.1220,932.125,1.271,24.243
10.0,0.26,0.2692,0.1217,0.1175,897.823,1.224,24.140
11.4,0.30,0.3184,0.1211,0.1129,862.775,1.177,24.007
12.9,0.33,0.3709,0.1201,0.1082,826.981,1.128,23.825
14.3,0.37,0.4270,0.1190,0.1034,789.696,1.078,23.593
15.7,0.41,0.4864,0.1174,0.0985,752.411,1.026,23.273
17.2,0.45,0.5483,0.1150,0.0934,713.635,0.973,22.806
18.6,0.48,0.6104,0.1118,0.0883,674.858,0.921,22.165
20.0,0.52,0.6683,0.1077,0.0837,639.065,0.872,21.347
21.5,0.56,0.7186,0.1026,0.0795,607.000,0.828,20.337
22.9,0.59,0.7579,0.0958,0.0750,573.443,0.782,18.989
24.3,0.63,0.7826,0.0892,0.0719,548.835,0.749,17.682
25.7,0.67,0.8039,0.0825,0.0685,523.481,0.714,16.356
27.2,0.71,0.8230,0.0756,0.0648,495.145,0.675,14.999
28.6,0.74,0.8397,0.0686,0.0607,463.825,0.632,13.612
30.0,0.78,0.8541,0.0615,0.0561,428.777,0.585,12.197
31.5,0.82,0.8660,0.0542,0.0511,390.747,0.533,10.756
32.9,0.85,0.8741,0.0468,0.0457,348.988,0.477,9.288
34.3,0.89,0.8750,0.0393,0.0400,305.737,0.417,7.798
35.8,0.93,0.8652,0.0317,0.0340,259.504,0.354,6.281
37.2,0.96,0.8334,0.0239,0.0277,211.779,0.288,4.742
38.6,1.00,0.7510,0.0160,0.0214,163.308,0.223,3.180
40.1,1.04,0.5525,0.0080,0.0151,115.583,0.158,1.592
41.4,1.08,0.0001,0.0000,0.0091,69.350,0.094,0.000
