# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1292,0.2196,3565.937,3.783,42.360
1.8,0.04,0.0228,0.1294,0.2117,3437.676,3.648,42.414
3.7,0.07,0.0474,0.1295,0.2036,3305.688,3.508,42.440
5.5,0.11,0.0742,0.1294,0.1952,3168.479,3.362,42.432
7.4,0.15,0.1034,0.1293,0.1864,3026.796,3.211,42.374
9.3,0.19,0.1356,0.1289,0.1772,2877.656,3.053,42.258
11.1,0.22,0.1709,0.1284,0.1681,2730.007,2.896,42.089
12.9,0.26,0.2100,0.1277,0.1587,2577.139,2.735,41.853
14.8,0.30,0.2538,0.1267,0.1490,2418.305,2.566,41.529
16.6,0.34,0.3025,0.1254,0.1391,2259.471,2.397,41.110
18.5,0.37,0.3576,0.1238,0.1291,2096.162,2.224,40.581
20.3,0.41,0.4202,0.1218,0.1189,1929.871,2.048,39.918
22.2,0.45,0.4899,0.1191,0.1088,1766.563,1.875,39.046
24.0,0.48,0.5653,0.1154,0.0990,1606.983,1.705,37.819
25.9,0.52,0.6416,0.1105,0.0900,1460.826,1.550,36.240
27.7,0.56,0.7088,0.1048,0.0827,1343.005,1.425,34.349
29.5,0.60,0.7587,0.0975,0.0767,1244.573,1.321,31.956
31.4,0.63,0.7862,0.0906,0.0731,1187.154,1.259,29.710
33.3,0.67,0.8083,0.0837,0.0696,1129.735,1.198,27.454
35.1,0.71,0.8283,0.0767,0.0656,1065.605,1.131,25.146
36.9,0.75,0.8461,0.0695,0.0613,995.509,1.056,22.793
38.8,0.78,0.8619,0.0622,0.0565,917.957,0.974,20.391
40.6,0.82,0.8755,0.0547,0.0513,832.947,0.884,17.944
42.5,0.86,0.8857,0.0471,0.0457,741.226,0.787,15.458
44.3,0.90,0.8903,0.0395,0.0397,645.030,0.684,12.953
46.2,0.93,0.8857,0.0318,0.0335,543.615,0.577,10.427
48.0,0.97,0.8621,0.0240,0.0270,439.217,0.466,7.878
49.9,1.01,0.7928,0.0162,0.0205,333.328,0.354,5.298
51.7,1.04,0.6098,0.0082,0.0141,228.930,0.243,2.696
53.6,1.08,0.0066,0.0000,0.0078,126.023,0.134,0.013
