# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0964,0.0441,84.264,0.050,4.533
1.2,0.03,0.0641,0.0962,0.0449,85.755,0.051,4.524
2.4,0.06,0.1257,0.0959,0.0457,87.247,0.052,4.510
3.7,0.09,0.1847,0.0956,0.0465,88.738,0.053,4.493
4.9,0.12,0.2410,0.0951,0.0473,90.230,0.054,4.470
6.1,0.15,0.2946,0.0946,0.0480,91.721,0.055,4.448
7.3,0.18,0.3456,0.0938,0.0487,93.212,0.056,4.408
8.5,0.21,0.3941,0.0924,0.0492,93.958,0.056,4.346
9.7,0.24,0.4400,0.0907,0.0493,93.958,0.056,4.261
11.0,0.27,0.4830,0.0884,0.0493,93.958,0.056,4.159
12.2,0.30,0.5230,0.0857,0.0490,93.958,0.056,4.026
13.4,0.33,0.5600,0.0824,0.0485,92.467,0.055,3.874
14.6,0.36,0.5939,0.0788,0.0477,90.975,0.054,3.705
15.8,0.39,0.6244,0.0750,0.0467,89.484,0.053,3.523
17.0,0.42,0.6513,0.0710,0.0457,87.247,0.052,3.341
18.2,0.45,0.6747,0.0670,0.0446,85.010,0.051,3.149
19.4,0.48,0.6948,0.0629,0.0434,82.773,0.049,2.958
20.7,0.51,0.7116,0.0587,0.0420,80.536,0.048,2.758
21.9,0.54,0.7255,0.0544,0.0404,77.553,0.046,2.558
23.1,0.57,0.7365,0.0500,0.0386,73.824,0.044,2.349
24.3,0.60,0.7448,0.0454,0.0365,70.096,0.042,2.135
25.5,0.63,0.7514,0.0408,0.0341,64.876,0.039,1.917
26.8,0.66,0.7554,0.0361,0.0315,60.402,0.036,1.695
28.0,0.69,0.7560,0.0313,0.0285,54.436,0.032,1.468
29.2,0.72,0.7525,0.0263,0.0251,47.725,0.029,1.237
30.4,0.75,0.7415,0.0212,0.0214,41.013,0.024,0.996
31.7,0.78,0.7136,0.0160,0.0175,33.556,0.020,0.752
32.9,0.81,0.6534,0.0107,0.0133,25.354,0.015,0.507
34.1,0.84,0.5092,0.0054,0.0089,17.151,0.010,0.254
35.3,0.87,-0.0011,0.0000,0.0048,8.948,0.006,0.000
