# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1047,0.1552,3972.343,0.998,27.775
2.9,0.03,0.0205,0.1046,0.1507,3858.251,0.970,27.735
5.7,0.06,0.0423,0.1043,0.1460,3736.702,0.939,27.663
8.6,0.09,0.0656,0.1040,0.1407,3601.730,0.905,27.570
11.4,0.12,0.0903,0.1037,0.1359,3477.199,0.874,27.486
14.3,0.15,0.1171,0.1032,0.1305,3339.244,0.839,27.379
17.1,0.18,0.1461,0.1027,0.1248,3194.578,0.803,27.228
20.0,0.21,0.1776,0.1021,0.1191,3047.675,0.766,27.067
22.8,0.24,0.2123,0.1013,0.1130,2891.824,0.727,26.867
25.7,0.27,0.2502,0.1005,0.1070,2738.210,0.688,26.640
28.6,0.30,0.2924,0.0995,0.1007,2577.139,0.648,26.378
31.4,0.33,0.3396,0.0983,0.0942,2412.339,0.606,26.067
34.3,0.36,0.3932,0.0970,0.0876,2243.065,0.564,25.729
37.1,0.38,0.4526,0.0953,0.0810,2073.791,0.521,25.275
40.0,0.41,0.5154,0.0922,0.0741,1897.806,0.477,24.452
42.9,0.44,0.5758,0.0883,0.0681,1742.701,0.438,23.420
45.7,0.47,0.6221,0.0839,0.0639,1635.320,0.411,22.259
48.5,0.50,0.6562,0.0794,0.0609,1558.513,0.392,21.058
51.4,0.53,0.6837,0.0746,0.0581,1486.926,0.374,19.777
54.3,0.56,0.7088,0.0692,0.0549,1405.644,0.353,18.358
57.1,0.59,0.7282,0.0630,0.0512,1310.195,0.329,16.694
60.0,0.62,0.7436,0.0564,0.0471,1205.797,0.303,14.950
62.9,0.65,0.7539,0.0502,0.0433,1109.601,0.279,13.309
65.7,0.68,0.7578,0.0442,0.0397,1015.643,0.255,11.712
68.6,0.71,0.7472,0.0384,0.0365,934.362,0.235,10.186
71.4,0.74,0.7253,0.0314,0.0320,819.524,0.206,8.327
74.3,0.77,0.6817,0.0239,0.0270,690.518,0.174,6.339
77.1,0.80,0.5957,0.0161,0.0216,551.818,0.139,4.261
80.0,0.83,0.4146,0.0081,0.0163,416.101,0.105,2.157
82.8,0.86,0.0140,0.0002,0.0115,293.806,0.074,0.049
