# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1085,0.0957,1777.003,3.394,50.083
1.2,0.03,0.0343,0.1082,0.0914,1697.959,3.243,49.971
2.3,0.06,0.0719,0.1079,0.0871,1616.677,3.087,49.811
3.5,0.09,0.1132,0.1074,0.0825,1532.413,2.927,49.584
4.6,0.12,0.1588,0.1067,0.0779,1446.658,2.763,49.260
5.8,0.14,0.2092,0.1057,0.0732,1360.157,2.597,48.784
7.0,0.17,0.2641,0.1042,0.0686,1273.655,2.433,48.094
8.2,0.20,0.3229,0.1022,0.0642,1192.374,2.277,47.160
9.3,0.23,0.3832,0.0997,0.0603,1120.041,2.140,46.030
10.5,0.26,0.4414,0.0969,0.0573,1063.368,2.032,44.745
11.7,0.29,0.4964,0.0938,0.0548,1017.135,1.943,43.321
12.8,0.32,0.5481,0.0905,0.0526,977.613,1.867,41.769
14.0,0.35,0.5963,0.0868,0.0507,940.328,1.796,40.087
15.2,0.38,0.6405,0.0829,0.0488,906.025,1.730,38.277
16.3,0.41,0.6801,0.0787,0.0470,872.469,1.666,36.346
17.5,0.43,0.7146,0.0743,0.0452,839.658,1.604,34.309
18.6,0.46,0.7439,0.0696,0.0434,806.102,1.540,32.152
19.8,0.49,0.7684,0.0649,0.0416,772.545,1.475,29.941
21.0,0.52,0.7900,0.0600,0.0397,736.006,1.406,27.712
22.2,0.55,0.8095,0.0551,0.0375,695.738,1.329,25.430
23.3,0.58,0.8266,0.0500,0.0351,651.742,1.245,23.100
24.5,0.61,0.8409,0.0449,0.0325,603.271,1.152,20.711
25.7,0.64,0.8518,0.0396,0.0297,550.327,1.052,18.282
26.8,0.67,0.8596,0.0342,0.0266,492.908,0.942,15.809
28.0,0.70,0.8631,0.0288,0.0232,431.015,0.823,13.287
29.1,0.72,0.8568,0.0232,0.0196,364.647,0.697,10.720
30.3,0.75,0.8347,0.0176,0.0159,294.551,0.562,8.105
31.5,0.78,0.7863,0.0118,0.0117,217.744,0.416,5.436
32.6,0.81,0.6575,0.0059,0.0073,135.717,0.259,2.731
33.8,0.84,0.0020,0.0000,0.0036,67.113,0.128,0.004
