# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0901,0.0531,79.790,0.038,3.189
1.0,0.02,0.0393,0.0900,0.0534,79.790,0.038,3.189
2.0,0.05,0.0782,0.0899,0.0536,80.536,0.038,3.185
3.0,0.07,0.1167,0.0899,0.0539,80.536,0.039,3.185
3.9,0.09,0.1547,0.0898,0.0541,81.281,0.039,3.180
4.9,0.12,0.1923,0.0897,0.0543,81.281,0.039,3.176
5.9,0.14,0.2295,0.0896,0.0546,82.027,0.039,3.176
6.9,0.16,0.2663,0.0895,0.0548,82.027,0.039,3.172
7.9,0.19,0.3026,0.0893,0.0550,82.773,0.039,3.163
8.9,0.21,0.3385,0.0890,0.0552,82.773,0.040,3.154
9.9,0.23,0.3739,0.0886,0.0552,82.773,0.040,3.140
10.9,0.26,0.4088,0.0880,0.0552,82.773,0.040,3.118
11.8,0.28,0.4429,0.0869,0.0549,82.027,0.039,3.078
12.8,0.30,0.4784,0.0850,0.0538,80.536,0.039,3.011
13.8,0.33,0.5090,0.0818,0.0524,78.298,0.038,2.896
14.8,0.35,0.5366,0.0773,0.0503,75.316,0.036,2.736
15.8,0.37,0.5623,0.0726,0.0481,72.333,0.034,2.571
16.8,0.40,0.5850,0.0677,0.0459,68.604,0.033,2.398
17.7,0.42,0.6023,0.0627,0.0437,65.622,0.031,2.224
18.7,0.44,0.6165,0.0576,0.0414,61.893,0.030,2.042
19.7,0.47,0.6277,0.0524,0.0389,58.165,0.028,1.855
20.7,0.49,0.6354,0.0470,0.0362,54.436,0.026,1.664
21.7,0.51,0.6386,0.0415,0.0334,49.962,0.024,1.472
22.7,0.54,0.6355,0.0360,0.0303,45.488,0.022,1.272
23.7,0.56,0.6229,0.0303,0.0272,41.013,0.019,1.072
24.7,0.58,0.5959,0.0244,0.0239,35.794,0.017,0.867
25.7,0.61,0.5453,0.0185,0.0205,30.574,0.015,0.654
26.6,0.63,0.4540,0.0124,0.0172,26.099,0.012,0.440
27.6,0.65,0.2898,0.0062,0.0141,20.880,0.010,0.222
28.6,0.68,-0.0037,-0.0001,0.0112,17.151,0.008,0.000
