# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0895,0.0516,212.524,0.072,6.219
1.4,0.02,0.0402,0.0895,0.0520,214.016,0.073,6.214
2.8,0.05,0.0797,0.0895,0.0524,215.507,0.074,6.214
4.2,0.07,0.1186,0.0894,0.0528,217.744,0.074,6.210
5.5,0.09,0.1568,0.0894,0.0533,219.236,0.075,6.205
6.9,0.12,0.1943,0.0894,0.0537,220.727,0.075,6.205
8.3,0.14,0.2311,0.0893,0.0541,222.964,0.076,6.201
9.7,0.16,0.2672,0.0892,0.0546,224.456,0.077,6.196
11.1,0.19,0.3027,0.0892,0.0550,226.693,0.077,6.192
12.5,0.21,0.3374,0.0890,0.0554,228.184,0.078,6.183
13.9,0.23,0.3715,0.0889,0.0558,229.676,0.078,6.170
15.2,0.26,0.4052,0.0886,0.0562,231.167,0.079,6.152
16.6,0.28,0.4384,0.0881,0.0563,231.913,0.079,6.116
18.0,0.30,0.4710,0.0871,0.0561,231.167,0.079,6.045
19.4,0.33,0.5015,0.0843,0.0550,225.947,0.077,5.858
20.7,0.35,0.5290,0.0798,0.0528,216.999,0.074,5.538
22.1,0.37,0.5539,0.0749,0.0505,208.050,0.071,5.200
23.5,0.40,0.5761,0.0699,0.0482,198.356,0.068,4.853
24.9,0.42,0.5937,0.0647,0.0458,188.662,0.064,4.497
26.3,0.44,0.6085,0.0595,0.0434,178.222,0.061,4.128
27.7,0.47,0.6207,0.0541,0.0407,167.037,0.057,3.754
29.1,0.49,0.6297,0.0485,0.0378,155.851,0.053,3.372
30.4,0.51,0.6343,0.0429,0.0347,143.174,0.049,2.980
31.8,0.54,0.6329,0.0371,0.0315,129.752,0.044,2.580
33.2,0.56,0.6224,0.0313,0.0281,115.583,0.040,2.171
34.6,0.58,0.6029,0.0253,0.0245,100.669,0.034,1.753
36.0,0.61,0.5530,0.0191,0.0210,86.501,0.029,1.326
37.4,0.63,0.4614,0.0128,0.0175,72.333,0.025,0.890
38.8,0.65,0.2952,0.0065,0.0143,58.910,0.020,0.449
40.1,0.68,-0.0046,-0.0001,0.0113,46.979,0.016,-0.004
