# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0902,0.0565,7.457,0.008,0.645
0.4,0.02,0.0370,0.0901,0.0566,7.457,0.008,0.645
0.9,0.05,0.0739,0.0900,0.0567,7.457,0.008,0.645
1.3,0.07,0.1105,0.0899,0.0568,7.457,0.008,0.645
1.8,0.09,0.1469,0.0898,0.0569,7.457,0.008,0.645
2.2,0.12,0.1830,0.0897,0.0570,7.457,0.008,0.645
2.6,0.14,0.2190,0.0895,0.0570,7.457,0.008,0.641
3.1,0.16,0.2547,0.0893,0.0571,7.457,0.008,0.641
3.5,0.19,0.2901,0.0891,0.0571,7.457,0.008,0.641
4.0,0.21,0.3252,0.0886,0.0570,7.457,0.008,0.636
4.4,0.23,0.3599,0.0880,0.0569,7.457,0.008,0.632
4.9,0.26,0.3940,0.0871,0.0565,7.457,0.008,0.623
5.3,0.28,0.4272,0.0856,0.0559,7.457,0.008,0.614
5.8,0.30,0.4588,0.0833,0.0549,7.457,0.008,0.596
6.2,0.33,0.4882,0.0798,0.0532,7.457,0.008,0.574
6.7,0.35,0.5145,0.0754,0.0511,6.711,0.007,0.543
7.1,0.37,0.5393,0.0708,0.0488,6.711,0.007,0.507
7.5,0.40,0.5611,0.0661,0.0466,6.711,0.007,0.476
8.0,0.42,0.5768,0.0612,0.0444,5.966,0.006,0.440
8.4,0.44,0.5888,0.0562,0.0422,5.966,0.006,0.405
8.9,0.46,0.5976,0.0511,0.0398,5.220,0.006,0.365
9.3,0.49,0.6026,0.0459,0.0372,5.220,0.005,0.329
9.7,0.51,0.6029,0.0405,0.0344,4.474,0.005,0.289
10.2,0.53,0.5964,0.0351,0.0314,4.474,0.005,0.254
10.6,0.56,0.5804,0.0295,0.0284,3.728,0.004,0.214
11.1,0.58,0.5501,0.0238,0.0252,3.728,0.004,0.169
11.5,0.60,0.4972,0.0180,0.0219,2.983,0.003,0.129
12.0,0.63,0.4071,0.0121,0.0187,2.237,0.003,0.089
12.4,0.65,0.2546,0.0061,0.0156,2.237,0.002,0.044
12.8,0.67,-0.0028,-0.0001,0.0127,1.491,0.002,0.000
