# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0897,0.0525,173.002,0.063,5.369
1.3,0.02,0.0396,0.0896,0.0528,173.748,0.064,5.365
2.5,0.05,0.0786,0.0896,0.0532,175.239,0.064,5.365
3.8,0.07,0.1169,0.0895,0.0536,176.731,0.065,5.360
5.1,0.09,0.1547,0.0895,0.0540,178.222,0.065,5.356
6.4,0.12,0.1919,0.0894,0.0544,178.968,0.066,5.356
7.7,0.14,0.2285,0.0894,0.0548,180.459,0.066,5.351
9.0,0.16,0.2646,0.0893,0.0551,181.951,0.067,5.347
10.3,0.19,0.3001,0.0892,0.0555,182.696,0.067,5.338
11.6,0.21,0.3351,0.0890,0.0558,184.188,0.068,5.329
12.8,0.23,0.3697,0.0888,0.0561,184.934,0.068,5.320
14.1,0.26,0.4038,0.0885,0.0562,185.679,0.068,5.298
15.4,0.28,0.4374,0.0878,0.0562,184.934,0.068,5.258
16.7,0.30,0.4702,0.0865,0.0558,184.188,0.068,5.178
18.0,0.33,0.5007,0.0835,0.0545,179.714,0.066,5.000
19.3,0.35,0.5277,0.0790,0.0524,172.257,0.063,4.728
20.6,0.37,0.5529,0.0741,0.0501,164.800,0.061,4.439
21.8,0.40,0.5751,0.0692,0.0477,157.343,0.058,4.141
23.1,0.42,0.5926,0.0641,0.0454,149.886,0.055,3.834
24.4,0.44,0.6076,0.0589,0.0430,141.683,0.052,3.523
25.7,0.47,0.6196,0.0535,0.0403,132.735,0.049,3.203
27.0,0.49,0.6284,0.0480,0.0375,123.040,0.045,2.874
28.3,0.51,0.6329,0.0424,0.0344,113.346,0.042,2.540
29.5,0.54,0.6328,0.0368,0.0312,102.907,0.038,2.202
30.8,0.56,0.6223,0.0309,0.0278,91.721,0.034,1.850
32.1,0.58,0.5976,0.0250,0.0244,80.536,0.029,1.495
33.4,0.61,0.5494,0.0189,0.0209,68.604,0.025,1.134
34.7,0.63,0.4594,0.0127,0.0175,57.419,0.021,0.761
35.9,0.65,0.2942,0.0064,0.0142,46.979,0.017,0.383
37.2,0.68,-0.0031,-0.0001,0.0113,37.285,0.014,-0.004
