# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0893,0.0507,311.703,0.093,8.100
1.6,0.02,0.0408,0.0893,0.0511,313.940,0.094,8.096
3.2,0.05,0.0809,0.0893,0.0516,316.922,0.095,8.096
4.7,0.07,0.1202,0.0893,0.0521,319.905,0.095,8.096
6.3,0.09,0.1588,0.0892,0.0525,322.888,0.096,8.091
7.9,0.12,0.1966,0.0892,0.0530,325.871,0.097,8.091
9.5,0.14,0.2335,0.0892,0.0536,328.854,0.098,8.091
11.1,0.16,0.2697,0.0892,0.0541,332.582,0.099,8.087
12.7,0.19,0.3050,0.0891,0.0546,335.565,0.100,8.087
14.3,0.21,0.3395,0.0891,0.0552,339.293,0.101,8.078
15.8,0.23,0.3731,0.0890,0.0558,342.276,0.102,8.069
17.4,0.26,0.4057,0.0889,0.0563,346.005,0.103,8.060
19.0,0.28,0.4375,0.0886,0.0568,348.988,0.104,8.038
20.6,0.30,0.4688,0.0881,0.0571,351.225,0.105,7.993
22.2,0.33,0.4990,0.0864,0.0567,348.242,0.104,7.838
23.7,0.35,0.5251,0.0818,0.0546,335.565,0.100,7.415
25.3,0.37,0.5495,0.0767,0.0522,320.651,0.096,6.961
26.9,0.40,0.5712,0.0716,0.0498,305.737,0.091,6.494
28.5,0.42,0.5891,0.0663,0.0474,290.823,0.087,6.018
30.1,0.44,0.6044,0.0609,0.0448,275.163,0.082,5.525
31.7,0.47,0.6170,0.0554,0.0420,258.012,0.077,5.026
33.3,0.49,0.6265,0.0497,0.0390,239.370,0.071,4.510
34.8,0.51,0.6318,0.0440,0.0358,219.981,0.066,3.986
36.4,0.54,0.6312,0.0381,0.0324,199.102,0.059,3.452
38.0,0.56,0.6317,0.0321,0.0285,175.239,0.052,2.909
39.6,0.58,0.6031,0.0257,0.0249,152.868,0.046,2.331
41.2,0.61,0.5539,0.0195,0.0213,131.243,0.039,1.766
42.7,0.63,0.4631,0.0131,0.0178,109.618,0.033,1.188
44.3,0.65,0.2961,0.0066,0.0145,88.738,0.027,0.596
45.9,0.68,-0.0042,-0.0001,0.0115,70.096,0.021,-0.004
