# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1207,    0.0517,    20.134,    0.047,    2.736
0.5,    0.03,    0.0634,    0.1197,    0.0525,    20.134,    0.048,    2.713
0.9,    0.06,    0.1239,    0.1186,    0.0532,    20.134,    0.049,    2.687
1.4,    0.08,    0.1816,    0.1173,    0.0538,    20.880,    0.049,    2.660
1.9,    0.11,    0.2365,    0.1159,    0.0544,    20.880,    0.050,    2.629
2.4,    0.14,    0.2885,    0.1142,    0.0550,    20.880,    0.050,    2.589
2.8,    0.17,    0.3376,    0.1123,    0.0554,    21.625,    0.051,    2.544
3.3,    0.19,    0.3839,    0.1102,    0.0558,    21.625,    0.051,    2.500
3.8,    0.22,    0.4273,    0.1077,    0.0560,    21.625,    0.051,    2.442
4.2,    0.25,    0.4679,    0.1048,    0.0560,    21.625,    0.051,    2.375
4.7,    0.28,    0.5057,    0.1016,    0.0558,    21.625,    0.051,    2.304
5.2,    0.31,    0.5405,    0.0980,    0.0554,    21.625,    0.051,    2.224
5.6,    0.33,    0.5723,    0.0941,    0.0548,    20.880,    0.050,    2.135
6.1,    0.36,    0.6011,    0.0899,    0.0540,    20.880,    0.049,    2.037
6.6,    0.39,    0.6269,    0.0854,    0.0530,    20.134,    0.049,    1.935
7.1,    0.42,    0.6497,    0.0808,    0.0518,    20.134,    0.047,    1.833
7.5,    0.44,    0.6696,    0.0761,    0.0505,    19.388,    0.046,    1.726
8.0,    0.47,    0.6868,    0.0711,    0.0489,    18.642,    0.045,    1.615
8.4,    0.50,    0.7014,    0.0661,    0.0471,    17.897,    0.043,    1.499
8.9,    0.53,    0.7137,    0.0609,    0.0451,    17.151,    0.041,    1.383
9.4,    0.56,    0.7234,    0.0556,    0.0427,    16.405,    0.039,    1.259
9.9,    0.58,    0.7305,    0.0500,    0.0399,    15.660,    0.037,    1.134
10.3,    0.61,    0.7351,    0.0443,    0.0368,    14.168,    0.034,    1.005
10.8,    0.64,    0.7358,    0.0384,    0.0334,    12.677,    0.031,    0.872
11.3,    0.67,    0.7304,    0.0323,    0.0295,    11.185,    0.027,    0.734
11.8,    0.69,    0.7154,    0.0261,    0.0253,    9.694,    0.023,    0.592
12.2,    0.72,    0.6830,    0.0197,    0.0208,    8.203,    0.019,    0.445
12.7,    0.75,    0.6103,    0.0132,    0.0163,    5.966,    0.015,    0.302
13.2,    0.78,    0.4415,    0.0067,    0.0118,    4.474,    0.011,    0.151
13.6,    0.81,    -0.0021,    0.0000,    0.0073,    2.983,    0.007,    0.000
