# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1383,0.0964,90.230,0.054,3.670
1.7,0.05,0.0671,0.1384,0.0988,92.467,0.055,3.670
3.4,0.10,0.1310,0.1385,0.1013,94.704,0.056,3.674
5.1,0.14,0.1918,0.1387,0.1040,96.941,0.058,3.679
6.8,0.19,0.2494,0.1389,0.1068,99.924,0.060,3.683
8.4,0.24,0.3039,0.1392,0.1098,102.161,0.061,3.692
10.1,0.29,0.3554,0.1395,0.1129,105.144,0.063,3.701
11.8,0.34,0.4039,0.1399,0.1162,108.872,0.065,3.710
13.5,0.38,0.4497,0.1403,0.1196,111.855,0.067,3.719
15.2,0.43,0.4928,0.1407,0.1231,114.838,0.069,3.732
16.9,0.48,0.5334,0.1410,0.1267,118.566,0.071,3.741
18.6,0.53,0.5716,0.1412,0.1302,121.549,0.073,3.745
20.3,0.58,0.6076,0.1410,0.1335,124.532,0.074,3.741
21.9,0.62,0.6415,0.1402,0.1362,127.515,0.076,3.719
23.6,0.67,0.6732,0.1384,0.1379,129.006,0.077,3.670
25.3,0.72,0.7024,0.1352,0.1383,129.006,0.077,3.585
27.0,0.77,0.7287,0.1304,0.1372,128.260,0.076,3.456
28.7,0.81,0.7520,0.1237,0.1341,125.278,0.075,3.283
30.4,0.86,0.7715,0.1150,0.1286,120.058,0.072,3.051
32.1,0.91,0.7864,0.1058,0.1225,114.838,0.068,2.807
33.8,0.96,0.7971,0.0963,0.1158,108.126,0.065,2.553
35.5,1.01,0.8035,0.0865,0.1083,101.415,0.060,2.295
37.1,1.05,0.8058,0.0763,0.0998,93.212,0.056,2.024
38.8,1.10,0.8041,0.0658,0.0903,84.264,0.050,1.748
40.5,1.15,0.7980,0.0552,0.0796,74.570,0.044,1.463
42.2,1.20,0.7846,0.0444,0.0679,63.384,0.038,1.179
43.9,1.25,0.7581,0.0335,0.0551,51.453,0.031,0.890
45.6,1.29,0.6981,0.0225,0.0417,38.776,0.023,0.596
47.3,1.34,0.5500,0.0114,0.0277,26.099,0.015,0.302
49.0,1.39,-0.0024,0.0000,0.0131,11.931,0.007,0.000
