# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1197,    0.0698,    301.263,    0.093,    8.300
2.9,    0.05,    0.0768,    0.1199,    0.0718,    310.211,    0.096,    8.314
5.7,    0.09,    0.1493,    0.1201,    0.0740,    319.905,    0.099,    8.327
8.6,    0.14,    0.2175,    0.1204,    0.0764,    330.345,    0.102,    8.345
11.4,    0.18,    0.2815,    0.1206,    0.0788,    340.785,    0.105,    8.363
14.3,    0.23,    0.3412,    0.1209,    0.0815,    351.970,    0.108,    8.385
17.2,    0.28,    0.3969,    0.1212,    0.0843,    363.902,    0.112,    8.403
20.1,    0.32,    0.4486,    0.1216,    0.0872,    376.578,    0.116,    8.425
22.9,    0.37,    0.4964,    0.1219,    0.0903,    390.001,    0.120,    8.452
25.8,    0.41,    0.5407,    0.1223,    0.0936,    404.169,    0.125,    8.478
28.7,    0.46,    0.5815,    0.1226,    0.0969,    419.083,    0.129,    8.501
31.5,    0.51,    0.6194,    0.1227,    0.1002,    432.506,    0.133,    8.505
34.4,    0.55,    0.6545,    0.1223,    0.1031,    445.929,    0.137,    8.483
37.2,    0.60,    0.6869,    0.1214,    0.1056,    456.368,    0.141,    8.416
40.1,    0.64,    0.7166,    0.1197,    0.1075,    464.571,    0.143,    8.296
43.0,    0.69,    0.7437,    0.1172,    0.1087,    469.791,    0.145,    8.127
45.9,    0.74,    0.7682,    0.1139,    0.1091,    471.282,    0.145,    7.896
48.7,    0.78,    0.7914,    0.1078,    0.1065,    460.097,    0.142,    7.473
51.6,    0.83,    0.8126,    0.0996,    0.1015,    438.472,    0.135,    6.904
54.4,    0.87,    0.8311,    0.0912,    0.0958,    413.863,    0.128,    6.321
57.3,    0.92,    0.8472,    0.0825,    0.0895,    387.018,    0.119,    5.716
60.2,    0.97,    0.8607,    0.0737,    0.0827,    357.190,    0.110,    5.107
63.1,    1.01,    0.8718,    0.0647,    0.0751,    324.379,    0.100,    4.488
65.9,    1.06,    0.8801,    0.0557,    0.0669,    289.332,    0.089,    3.861
68.8,    1.10,    0.8858,    0.0465,    0.0580,    250.555,    0.077,    3.225
71.7,    1.15,    0.8870,    0.0375,    0.0486,    210.287,    0.065,    2.602
74.5,    1.20,    0.8805,    0.0283,    0.0385,    166.291,    0.051,    1.966
77.4,    1.24,    0.8560,    0.0190,    0.0276,    119.312,    0.037,    1.317
80.2,    1.29,    0.7639,    0.0092,    0.0155,    67.113,    0.021,    0.641
83.1,    1.33,    -0.0159,    -0.0001,    0.0074,    32.065,    0.010,    -0.004
