# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1195,    0.0682,    501.110,    0.129,    11.801
3.4,    0.05,    0.0779,    0.1197,    0.0704,    516.770,    0.133,    11.819
6.8,    0.09,    0.1511,    0.1199,    0.0727,    533.921,    0.138,    11.841
10.2,    0.14,    0.2196,    0.1201,    0.0752,    552.564,    0.143,    11.863
13.6,    0.18,    0.2833,    0.1204,    0.0779,    571.952,    0.148,    11.890
17.0,    0.23,    0.3423,    0.1207,    0.0807,    593.577,    0.153,    11.921
20.4,    0.27,    0.3967,    0.1210,    0.0838,    615.948,    0.159,    11.952
23.9,    0.32,    0.4465,    0.1214,    0.0871,    640.556,    0.165,    11.988
27.3,    0.37,    0.4915,    0.1218,    0.0908,    666.656,    0.172,    12.024
30.7,    0.41,    0.5333,    0.1222,    0.0944,    693.501,    0.179,    12.064
34.1,    0.46,    0.5724,    0.1226,    0.0981,    721.092,    0.186,    12.108
37.5,    0.50,    0.6114,    0.1230,    0.1014,    744.954,    0.192,    12.148
40.9,    0.55,    0.6460,    0.1235,    0.1050,    771.799,    0.199,    12.193
44.3,    0.60,    0.6771,    0.1240,    0.1090,    800.882,    0.207,    12.242
47.7,    0.64,    0.7070,    0.1242,    0.1127,    827.727,    0.214,    12.268
51.1,    0.69,    0.7356,    0.1225,    0.1144,    841.149,    0.217,    12.104
54.5,    0.73,    0.7612,    0.1196,    0.1151,    845.624,    0.218,    11.810
57.9,    0.78,    0.7853,    0.1150,    0.1140,    838.167,    0.216,    11.356
61.3,    0.82,    0.8090,    0.1063,    0.1083,    795.662,    0.205,    10.493
64.7,    0.87,    0.8291,    0.0974,    0.1022,    750.920,    0.194,    9.617
68.1,    0.92,    0.8476,    0.0882,    0.0954,    700.212,    0.181,    8.714
71.6,    0.96,    0.8634,    0.0790,    0.0880,    646.522,    0.167,    7.802
75.0,    1.01,    0.8771,    0.0696,    0.0800,    587.611,    0.152,    6.873
78.4,    1.05,    0.8873,    0.0601,    0.0714,    524.973,    0.135,    5.938
81.8,    1.10,    0.8940,    0.0507,    0.0623,    457.860,    0.118,    5.004
85.2,    1.14,    0.8939,    0.0409,    0.0524,    385.527,    0.099,    4.043
88.6,    1.19,    0.8822,    0.0310,    0.0418,    307.228,    0.079,    3.056
92.0,    1.24,    0.8421,    0.0211,    0.0309,    227.438,    0.059,    2.082
95.4,    1.28,    0.6849,    0.0100,    0.0186,    137.209,    0.035,    0.983
98.8,    1.33,    0.1485,    0.0012,    0.0110,    80.536,    0.021,    0.120
