# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1305,    0.0614,    45.488,    0.048,    3.594
0.8,    0.03,    0.0623,    0.1297,    0.0623,    45.488,    0.049,    3.572
1.6,    0.06,    0.1221,    0.1287,    0.0631,    46.233,    0.049,    3.545
2.4,    0.09,    0.1794,    0.1273,    0.0638,    46.979,    0.050,    3.510
3.2,    0.12,    0.2341,    0.1258,    0.0644,    46.979,    0.050,    3.465
4.0,    0.15,    0.2862,    0.1239,    0.0648,    47.725,    0.051,    3.416
4.8,    0.18,    0.3357,    0.1217,    0.0651,    47.725,    0.051,    3.354
5.6,    0.21,    0.3825,    0.1191,    0.0653,    47.725,    0.051,    3.283
6.4,    0.24,    0.4266,    0.1161,    0.0652,    47.725,    0.051,    3.198
7.2,    0.27,    0.4678,    0.1127,    0.0649,    47.725,    0.051,    3.105
8.0,    0.30,    0.5061,    0.1088,    0.0644,    46.979,    0.050,    2.998
8.8,    0.33,    0.5412,    0.1045,    0.0636,    46.979,    0.050,    2.878
9.6,    0.36,    0.5731,    0.0998,    0.0626,    46.233,    0.049,    2.749
10.4,    0.39,    0.6016,    0.0950,    0.0615,    45.488,    0.048,    2.616
11.2,    0.42,    0.6268,    0.0900,    0.0602,    43.996,    0.047,    2.478
12.0,    0.45,    0.6489,    0.0849,    0.0588,    43.251,    0.046,    2.340
12.8,    0.48,    0.6681,    0.0795,    0.0570,    41.759,    0.045,    2.189
13.6,    0.51,    0.6844,    0.0738,    0.0549,    40.268,    0.043,    2.033
14.4,    0.54,    0.6978,    0.0680,    0.0525,    38.776,    0.041,    1.873
15.2,    0.57,    0.7087,    0.0620,    0.0498,    36.539,    0.039,    1.708
16.0,    0.60,    0.7173,    0.0557,    0.0465,    34.302,    0.036,    1.535
16.8,    0.63,    0.7232,    0.0494,    0.0430,    31.319,    0.034,    1.361
17.6,    0.66,    0.7253,    0.0431,    0.0391,    29.082,    0.031,    1.188
18.4,    0.69,    0.7209,    0.0366,    0.0350,    25.354,    0.027,    1.010
19.2,    0.72,    0.7059,    0.0305,    0.0311,    23.117,    0.024,    0.841
20.0,    0.75,    0.6732,    0.0245,    0.0273,    20.134,    0.021,    0.676
20.8,    0.78,    0.6130,    0.0186,    0.0236,    17.151,    0.018,    0.512
21.6,    0.81,    0.5026,    0.0124,    0.0200,    14.914,    0.016,    0.343
22.4,    0.84,    0.3128,    0.0062,    0.0167,    11.931,    0.013,    0.169
23.2,    0.87,    -0.0056,    -0.0001,    0.0138,    10.440,    0.011,    -0.004
