# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1330,    0.0650,    93.212,    0.099,    6.250
1.0,    0.03,    0.0675,    0.1327,    0.0665,    95.450,    0.101,    6.241
2.1,    0.07,    0.1318,    0.1324,    0.0680,    97.687,    0.103,    6.228
3.1,    0.10,    0.1927,    0.1321,    0.0695,    99.924,    0.106,    6.210
4.1,    0.14,    0.2505,    0.1316,    0.0710,    102.161,    0.108,    6.183
5.1,    0.17,    0.3050,    0.1309,    0.0726,    103.652,    0.110,    6.156
6.2,    0.20,    0.3565,    0.1300,    0.0740,    105.889,    0.113,    6.112
7.2,    0.24,    0.4050,    0.1287,    0.0752,    108.126,    0.114,    6.050
8.2,    0.27,    0.4507,    0.1269,    0.0762,    108.872,    0.116,    5.970
9.3,    0.30,    0.4935,    0.1246,    0.0768,    110.364,    0.117,    5.858
10.3,    0.34,    0.5336,    0.1218,    0.0772,    110.364,    0.117,    5.725
11.4,    0.37,    0.5708,    0.1184,    0.0772,    110.364,    0.117,    5.569
12.4,    0.41,    0.6053,    0.1146,    0.0768,    110.364,    0.117,    5.387
13.4,    0.44,    0.6372,    0.1102,    0.0761,    108.872,    0.116,    5.182
14.4,    0.47,    0.6664,    0.1054,    0.0749,    107.381,    0.114,    4.955
15.5,    0.51,    0.6930,    0.1000,    0.0732,    105.144,    0.111,    4.702
16.5,    0.54,    0.7169,    0.0941,    0.0710,    101.415,    0.108,    4.426
17.5,    0.57,    0.7382,    0.0878,    0.0684,    97.687,    0.104,    4.128
18.6,    0.61,    0.7567,    0.0813,    0.0654,    93.958,    0.099,    3.825
19.6,    0.64,    0.7727,    0.0747,    0.0621,    88.738,    0.094,    3.514
20.6,    0.68,    0.7862,    0.0680,    0.0585,    83.518,    0.089,    3.194
21.6,    0.71,    0.7974,    0.0610,    0.0544,    77.553,    0.083,    2.869
22.7,    0.74,    0.8055,    0.0539,    0.0498,    71.587,    0.076,    2.535
23.7,    0.78,    0.8107,    0.0467,    0.0448,    64.130,    0.068,    2.197
24.7,    0.81,    0.8119,    0.0393,    0.0393,    56.673,    0.060,    1.846
25.7,    0.85,    0.8062,    0.0318,    0.0333,    47.725,    0.051,    1.495
26.8,    0.88,    0.7865,    0.0240,    0.0269,    38.776,    0.041,    1.130
27.9,    0.91,    0.7392,    0.0162,    0.0200,    28.337,    0.030,    0.761
28.9,    0.95,    0.6115,    0.0081,    0.0126,    17.897,    0.019,    0.383
29.9,    0.98,    -0.0003,    0.0000,    0.0051,    7.457,    0.008,    0.000
